current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Associate Director -  Site Reliability Engineering,IBM,19.7,"Agentic AI, MLOps, Automation, Observability , Leadership, Grafana, Cloud, Platform as a Service (PAAS), DBRE, Amazon Web Services (AWS), Hybrid Cloud, Database Administration, Software as a Service (SaaS), Terraform, Ansible, OBIEE, Information Technology, SAS (Software), Irms, Electronic Trial Master File (eTMF), Axway, Web Applications, Continuous Integration and Continuous Delivery (CI/CD), Chef, WebLogic, VMWare ESXi, PL/SQL, Laboratory Information Management System (LIMS), Clinical Trial Management System (CTMS), Project Management, Team Management, Oracle Enterprise Manager, Oracle Data Integrator (ODI), Oracle Fusion Middleware, Databases, Middleware, System Architecture, Enterprise Software, Kubernetes, Cloud-Native Applications, Cloud Computing, Jenkins, Docker Products, DevOps, Site Reliability Engineering, Electronic Data Capture (EDC), Windows, Linux, Oracle Database, 21 CFR Part 11, Oracle Clinical, Clinical Data Management, Lifesciences, Pharmacovigilance, Computer System Validation, MedDRA, Argus Safety, FDA, GCP, SQL, WhoDrug",Master of Computer Applications,Indira Gandhi National Open University,"AWS Certified Solutions Architect – Associate, ITIL® Foundation, Oracle Database 11g Administrator Certified Professional",Bengaluru,Karnataka,India,mlopss
Specialist Data Sciences,LTIMindtree,8.8,"Azure Cloud Administration, Machine Learning and MLOps, Large language Models and LLMOps, GenAI and AZure Open AI, Python and SQL, Large Language Models (LLM), Azure Open AI, Multivariate Statistics, R (Programming Language), linux, PySpark, Azure Databricks, Azure Data Factory, Alteryx, Deep Learning, Natural Language Processing (NLP), C++, Ethical Hacking, Tableau, Ruby on Rails, Hacking, Python (Programming Language), Scikit-Learn, Keras, C (Programming Language), Knowledge Graphs, Project Implementation, Software Implementation, Software Development, Data Science, Linux, Analytics, Programming Languages, Sybase Products, Shell Scripting, Predictive Modeling, SQL, MySQL, Machine Learning, Statistical Modeling, Predictive Analytics, Data Analysis, Time Series Analysis, Neuro-Linguistic Programming (NLP), Data Visualization, Data Analytics, Business Intelligence (BI), Data Manipulation, TensorFlow",Master of Technology - MTech,PES University," Foundation: Introduction to LangGraph, Microsoft Certified: Azure Data Scientist Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Fundamentals, Offensive Pen test, Machine Learnig A-Z, Time Series Analysis and Forecasting, Microsoft Certified: Azure AI Engineer Associate, Alteryx Designer Core Certification, Asset Servicing, Ethical Hacking, Fundamentals of Financial Services, Ruby on Rails Developer Course, SAFe 4 Practitioner Certification",Bengaluru,Karnataka,India,mlopss
Machine Learning Engineer,ServiceNow,7.5,"Grafana, Argo, Amazon CloudWatch, AWS Command Line Interface (CLI), Helm Charts, Snowflake Cloud, Snowflake, Terraform, Python, Kubernetes, Amazon Web Services (AWS), Ansible, Data Structures, Programming, Version Control, Linux System Administration, Shell Scripting, docker, Java, C++, C, Ruby on Rails, PostgreSQL, AWS CloudFormation, Jenkins, Git, MongoDB, Linux, AWS Lambda, Logstash, Continuous Integration and Continuous Delivery (CI/CD), DevOps, Site Reliability Engineering, Python (Programming Language), Automation Development Life Cycle, Cloud Automation, DevOps Practice, Configuration Management, AWS Cloud Deployments",Bachelor of Technology - BTech,Jawaharlal Nehru Technological University - Vizianagaram,,Kākināda,Andhra Pradesh,India,mlopss
Assistant Manager,Jindal Steel & Power Ltd.,8.2,"Pandas (Software), Data Science, Machine Learning, Scikit-Learn, MySQL, Python (Programming Language), Electrical Engineering, Power Distribution, Power Systems, Thermal Power Plant, Steam Turbines, Steam Boilers, Problem Solving, Easily Adaptable, Data Analysis, Analytical Skills, Communication, Team Leadership, C (Programming Language), Engineering, Health & Safety, APC UPS, Simulink",Bachelor of Technology - BTech,"Veer Surendra Sai University Of Technology (VSSUT,Formerly UCE), Burla","Machine Learning with Python, Six Sigma Principles , Python for Data Science, AI & Development, Fundamentals of Project Planning and Management",Dhenkānāl,Odisha,India,mlopss
Professional Freelancer,,13.2,"Data Analysis, Business Analytics, Project Management, Amazon Relational Database Service (RDS), AWS Lambda, AWS S3, Databases, SAP HANA, SAP Business Warehouse (SAP BW), LAN-WAN, Linux System Administration, Amazon VPC, IP VPN, Network Configuration, Time Management, Java, Android Development, Object-Oriented Programming (OOP), Database Management System (DBMS), Operating Systems, Computer Graphics, Human Computer Interaction, Leadership, Event Handling, Educational Workshops, Team Management, Technical Documentation, Web Development, Python (Programming Language), Pandas (Software), Solution Architecture, Cloud Computing, AWS CloudFormation, AWS Elastic Beanstalk, AWS Identity and Access Management (AWS IAM), AWS Command Line Interface (CLI), Large Language Models (LLM), Retrieval-Augmented Generation (RAG), LangChain, Generative AI, ML models, OCI AI, RNN, CNN, Network Services, Virtual Private Network (VPN), vpc, Network Administration, Wide Area Network (WAN), subnet, Software as a Service (SaaS), WordPress, Node.js, React.js, Tailwind CSS, Professional Services, Gen AI, Artificial Intelligence (AI), AWS ML, Amazon EC2, Amazon S3, Amazon Aurora, Kubernetes, Google Kubernetes Engine (GKE), DevOps, cloud run, Google App Engine, Google Cloud Dataflow, Data Pipelines, auto ML, Machine Learning, dataproc, TensorFlow, vertex AI, Automation, CI/CD, OpenShift, IBM Cloud, Amazon Web Services (AWS), Google Cloud Platform (GCP), Microsoft Dynamics 365, Microsoft Azure, Microsoft Dynamics ERP, C#, C++, C (Programming Language), MySQL, unity 2D, R, Adobe Illustrator, HTML5, Cascading Style Sheets (CSS), PHP, JavaScript, Japanese, English, MTA, Mobile Application Development, Android Studio, Game Programming",Master's degree,University College Cork," Oracle Cloud Infrastructure 2025 Certified Generative AI Professional, Oracle Cloud Infrastructure 2025 Certified AI Foundations Associate, AWS Educate Machine Learning Foundations, Introducing Generative AI with AWS, AWS Certified Data Engineer – Associate, AWS Certified Solutions Architect, IBM Certified Associate SRE - Cloud v1, IBM Certified Technical Advocate - Cloud v3, dynamics 365 fundamentals, Amazon Web Services Cloud Practitioner, IBM Certified Advocate - Cloud v1, Microsoft Certified: Azure Fundamentals, Applied Data Science with Python - Level 2
, Data Visualization with Python, Getting Started with AI using IBM Watson
, Introduction to Data Science, Introduction to cloud, Getting Started with AWS Machine Learning, Industrial IoT on Google Cloud Platform, machine learning with python, BigQuery for Machine Learning, Python for Data Science, Responsive Web Design, Microsoft Technology Associate: Security Fundamentals (MTA), google cloud certified Associate Cloud Engineer, Google Cloud Certified Professional Cloud Developer, Google Cloud Certified Cloud Digital Leader, google cloud certified professional data engineer, Complete ethical hacking course, complete C# Unity Developer 2D",Cork,Munster,Ireland,mlopss
Software Engineer,H2O.ai,12.1,"Databricks, Airflow, MLflow, Data Engineering, PostgreSQL, RDS, Argo, MLOps, Large Language Model Operations (LLMOps), AWS SageMaker, Glue, Snowflake, Extract, Transform, Load (ETL), Tableau, Github actions, Grafana, Google Kubernetes Engine (GKE), Code Review, Production Support, JSON, Containerization, Azure Kubernetes Service (AKS), Azure DevOps Services, Datadog, Amazon Dynamodb, Elastic Stack (ELK), AWS Lambda, Amazon EKS, Amazon ECS, CDK, Google Cloud Platform (GCP), Bash, Domain Name System (DNS), Continuous Integration and Continuous Delivery (CI/CD), Amazon EC2, GitHub, Terraform, Linux, Amazon Web Services (AWS), Python, Docker, Solution Architecture, Continuous Integration, Jenkins, WebSphere, Git, Core Java, DevOps, Bitbucket, Bamboo, Continuous Delivery, Linux System Administration, Maven, Shell Scripting, Ansible, Kubernetes",Bachelor's degree,Gujarat Technological University,"Certified Kubernetes Administrator, AWS Certified Solutions Architect - Associate, Introduction to Programming using Python",Pune,Maharashtra,India,mlopss
Programmer Analyst Trainee,Cognizant,0.6,"Azure Kubernetes Service (AKS), docker, Kubernetes, Terraform, DevOps, Microsoft Azure, Azure DevOps Services, Data, Artificial Intelligence (AI), Kaggle, English, Machine Learning, MySQL, Python (Programming Language)",Bachelor of Technology - BTech,INSTITUTE OF AERONAUTICAL ENGINEERING,"Oracle Cloud Infrastructure 2024 Certified AI Foundations Associate, Oracle Cloud Infrastructure 2024 Certified Foundations Associate, Oracle Cloud Infrastructure 2024 Data Certified Foundations Associate, Microsoft Certified: Azure AI Fundamentals, Basics of Python",Hyderābād,Telangana,India,mlopss
Freelance Copywriter (Google Bard & Labs Projects),Jellyfish,4.7,"GTM Engineer, Paid Search Campaigns, Go-to-Market Strategy, HubSpot, devtool, SEO Copywriting, Content Production, Microsoft Office, Web Content Writing, Leadership, Content Management, Search Engine Optimization (SEO), Football, Python (Programming Language), Teamwork, Public Speaking, Machine Learning, Content Marketing, Web Content Creation, Content Management Systems (CMS), Planning",Bachelor of Technology - BTech,"Indian Institute of Technology (Banaras Hindu University), Varanasi","Copywriting Quick Start, Ninja Writing: The four levels of writing mastery, Viral Blogging 101, Writing Tools and Hacks, Content Marketing",Varanasi,Uttar Pradesh,India,mlopss
Sr. Product & Solutions Management Leader,Nokia,28.0,"Artificial Intelligence (AI), Machine Learning, Gen AI, ML Ops, Problem Solving, Requirements Analysis, Product Vision, Agile Methodologies, Product Requirements, Pre-sales, Wireless, Product Management, VAS, SIP, 3G, Vendor Management, VoIP, Program Management, Solution Architecture, Mobile Applications, Product Development, Consulting, New Business Development, Product Lifecycle Management, UMTS, Telecommunications, Software Project Management, CDMA, User Experience Design, Competitive Analysis, Market Research, Wireless Technologies, Session Initiation Protocol (SIP), General Packet Radio Service (GPRS), GSM, LTE, BSS, Open Source Software, Enterprise Software, SaaS, Business Support System (BSS), MVNE, M2M, Telecom BSS, Technical Architecture, Roaming, Mobile Strategy, SMSC, Intelligent Networks, MMSC, Product Strategy, VolTE, Core Network",B.Tech.,National Institute of Technology Hamirpur,"PG Level Advanced Certification Programme in AI and MLOps, Leadership with AI, Machine Learning With Big Data (2015), Hadoop Platform and Application Framework, Introduction to Big Data (2015)",Bengaluru,Karnataka,India,mlopss
Data Engineer,Lowe's India,4.0,"Databases, Apache Spark, Hadoop, Vertex AI, MySQL, Google BigQuery, Kubeflow, Extract, Transform, Load (ETL), Google Cloud Dataflow, Apache Kafka, Linux, Google Cloud Platform (GCP), Data Maintenance, Apache Airflow, Big Data Analytics, Advance Analytics, Machine Learning, Big Data, Analytical Skills, C (Programming Language), SQL, Java, Python (Programming Language), R, Microsoft Excel, Microsoft Power BI, MongoDB",Post Graduation Diploma,Centre for Development of Advanced Computing (C-DAC),,,Uttar Pradesh,India,mlopss
Data Scientist & AI/ML Engineer,Fractal,8.7,"Risk Management, MLOps, Exploratory Data Analysis, Model Building, Attention to Detail, Thinking Skills, Strategic Thinking, Extract, Transform, Load (ETL), API Development, Presentations, Presentation Skills, Problem Solving, Modeling, XGBoost, GPT, BERT (Language Model), Conversational AI, Testing, Office Administration, Administrative Assistance, Portfolio Performance Analysis, Risk Compliance, International Financial Reporting Standards (IFRS), Complex Analysis, Analytical Skills, User Requirements, Generative AI, Generative AI Tools, Artificial Neural Networks, Python, Object-Oriented Programming (OOP), Data Visualization, PostgreSQL, GitHub, Git, Jira, Automated Machine Learning (AutoML), Data Science, Tableau, Microsoft Power BI, Data Analytics, PySpark, Deep Learning, Neural Networks, Natural Language Processing (NLP), Computer Vision, Statistical Data Analysis, SQL, Machine Learning, Python (Programming Language), Amazon Web Services (AWS), Artificial Intelligence (AI), Information Technology, PLC Programming, Programming, Mathematics, Automation, Engineering, Data Structures, Cascading Style Sheets (CSS), Core Java, C++, Programmable Logic Controller (PLC), Java, C (Programming Language), HTML, JavaScript, Microsoft Azure, Linux, R (Programming Language), Data Mining, COMPUTER AIDED INDOOR LIGHTING DESIGN, Turbo C++, Applied Mathematics, MICROCONTROLLER BASED EMBEDDED SYSTEMS DESIGN, Turbo C, Programmable Logic, Programming Languages",Bachelor of Technology - BTech,"West Bengal University of Technology, Kolkata","Geospatial Application for Disaster Risk Management, ISO 9001 Quality Management Systems Associate, ISO/IEC 20000 IT Service Management Associate, ISO/IEC 27001 Information Security Associate, Scrum Foundation Professional Certificate, Advanced Google Analytics, Certified Associate in Scrum Fundamentals, Digital Skills: Embracing Digital Technology, Google Analytics for Power Users, Resource Mobilization to Meet Nutritional Needs in Emergencies, Strategic Planning, Build a text classification model with AWS and Amazon SageMaker, Microsoft AI Series, PROGRAMMABLE LOGIC CONTROLLER, COMPUTER AIDED INDOOR LIGHTING DESIGN FOR IMPROVED VISIBILITY AND REDUCED ENERGY CONSUMPTION, MICROCONTROLLER BASED EMBEDDED SYSTEMS DESIGN , JAVA 8, Workshop on Design and Development of Small Satellites, CORE JAVA, IT for Business Success",,West Bengal,India,mlopss
Senior Data Engineer,Digikala,13.3,"ClickHouse, Hive, Apache Druid, Protocol Buffers, kafka-tools, Kafka Streams, kafka-monitor, li-apache-kafka-clients, Mage, Elasticsearch, Apache Spark, Dask, Pandas, Tableau, Sidhi, Kedro, MinION Object Storage Suite, Docker, Docker Products, Apache Superset, CockroachDB, Apisix, Django, Apache Kafka, Elastic Stack (ELK), Oracle SQL Developer, Microsoft Office, Customer Service, Microsoft Excel, Management, Microsoft Word, PowerPoint, Public Speaking, Research, Project Management, Leadership, FPGA, Protel, Matlab, Digital Image Processing, Photoshop, Corel Draw, Atmel AVR, LabVIEW, SolidWorks",Bachelor's degree,Islamic Azad University,,Tehran,Tehran,Iran,mlopss
Python API Tester,Utthunga,4.4,"AI/ML, DBeaver, Azure Databricks, Test Cases, Test-Driven Development, Scrum, Agile Methodologies, Communication, Postman API, Test Scripts, Jenkins, API Testing, Jira, Test Planning, Selenium, Functional Testing, Test Automation, Regression Testing, Manual Testing, C (Programming Language), C++, Java, HTML, SQL, JavaScript, MySQL, PHP, Computer Networking, Network Security",Master of Computer Applications - MCA,Amrita Vishwa Vidyapeetham,,Bengaluru,Karnataka,India,mlopss
ML Ops Engineer,BNP Paribas Fortis,8.3,"Statistical Data Analysis, Computer Science, Artificial Intelligence (AI), Pandas (Software), Predictive Analytics, Project Management, Engineering, Leadership, Data Science, Machine Learning, Big Data, Business Intelligence (BI), Business Planning, Data Analysis, Finance, Supply Chain Management, Process Optimization, Project Engineering, Strategic Communications, Market Research, Lean Manufacturing, Strategy, Python (Programming Language), C (Programming Language), C++, R (Programming Language), SQL, Java, JavaScript, HTML, SPSS, Tableau, MATLAB, Databases, Microsoft Office, Microsoft Project, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Team Leadership, Team Management, Problem Solving, Public Speaking, English, French, Solution Implementation, NumPy, Scikit-Learn, Microsoft Azure, Amazon Web Services (AWS)",M.Sc. in Artificial Intelligence ,KU Leuven,"Microsoft Certified: Azure Fundamentals, AWS Certified Cloud Practitioner , Tableau A-Z: Hands-On Tableau Training for Data Science, Learning Python for Data Analysis and Visualization, SQL Fundamentals, Time Management Fundamentals, SAP Certified Application Associate - CRM Fundamentals with SAP CRM 7.0 EhP1, Agile Foundations",Brussels,Brussels-Capital Region,Belgium,mlopss
Data Engineer,Moniepoint Group,11.4,"Generative AI, Artificial Intelligence (AI), DevOps, Data Engineering, ML deployment, Marketing Analytics, Growth Strategies, Growth Hacking, Google Cloud Platform (GCP), Data Modeling, Data Pipelines, Data workflow orchestration, Pipeline scheduling, Data Visualization, Logistic Regression, Business Development, Content Strategy, Web Content Writing, Content Marketing, Email Marketing, Python (Programming Language), SQL, Machine Learning, Natural Language Processing (NLP), Research, Team Management, Teamwork, Digital Marketing, People Management, Competitive Analysis, Time Management, Web Development, Microsoft Office, Management, Leadership, Project Management, Presentation Skills, Data Analysis, Problem Solving, Interpersonal Skills, Decision-Making, Customer Service, Interpersonal Communication, Creative Problem Solving, Supervisory Skills, Sales, Analytical Skills, data preprocessing ",Bachelor of Science - BS,Covenant University,"Advanced Generative AI: Deep Dive, Advanced MLOps on Google Cloud, GTAP Lite Growth Marketing, Astronomer Certification for Apache Airflow Fundamentals, Introduction to Data Analytics for business , The Data Science Course 2020: The Complete Data Science Boot camp",Lagos,Lagos,Nigeria,mlopss
Staff Machine Learning Engineer,"ThinkLabs AI, Inc.",24.5,"Data Modeling, Machine Learning, Neural Networks, Web Services API, Python, Distributed Systems, Software Engineering, Data Analysis, Oceanography, Physics, Fortran, Science, Parallel Programming, Matlab, High Performance Computing, Data Management, Grid Computing, Linux, Software Development, Coastal, Remote Sensing, LaTeX, Scientific Computing, Environmental Science, GIS, Java, Analysis, Modeling, System Architecture, C#, Git",MS,Massachusetts Institute of Technology,,Providence,Rhode Island,United States,mlopss
Data Engineer,Wix.com,7.1,"Teaching, SIGINT, Java, Microsoft Office, Military Intelligence, Intelligence, Combat, Object-Oriented Programming (OOP), Self Learning, Programming, Radio Frequency (RF), Cellular Communications, Public Speaking, Leadership, Teamwork, Presentations, Rapid Learning, High Pressure Situations, High Pressure Environment, Python (Programming Language)",Engineer's degree,Ben-Gurion University of the Negev,,Tel Aviv,Tel Aviv District,Israel,mlopss
Technical Architect,ClearDemand,23.2,"Java Enterprise Edition, Architecture, Hibernate, Web Services, Spring, Scala, XML, SOA, Struts, Agile Methodologies, Java, Architectures, Servlets, J2EE Application Development, Spring Framework, Tomcat, SDLC, JSP, OSGi, OAuth, REST, Node.js, PhoneGap, AngularJS, Service-Oriented Architecture (SOA), Software Development Life Cycle (SDLC), nodejs, RabbitMQ, Redis, JavaScript, Object-Oriented Programming (OOP), React.js, reactjs",Master’s Degree,"Birla Institute of Technology & Science, Pilani","shaping-up-with-angular-js, Functional Programming Principles in Scala",Chennai,Tamil Nadu,India,mlopss
Director of Engineering,nomiso,19.3,"Director level, Engineering Leadership, Engineering Management, Management, Robotics & Artificial Intelligence, Java, Research, Test Automation, Performance Testing, Mobile Technology, Agile Methodologies, Hadoop, RESTful WebServices, Drupal, Docker, InfluxDB, Grafana, Prometheus, RethinkDb, CockroachDb, Gatling, Python (Programming Language), Amazon Web Services (AWS), Google Cloud Platform (GCP), Microsoft Azure, Training, Leadership, Team Building, Windows/Linux,Mac,SeleniumWebdriver,Junit,TestNG,Maven,Protractor-Jasmineframework,Appium,Android Studio,Gradle,Sonar,Robustest,Eclipse,Jmeter,Jira,Confluence,Bitbucket,RestAPI,SoupUI,JSON,TestLink,JenkinsCI,AngurlarJS, Node JS, JSON,Postman, PHP, testLink,Oracle,MySQL,Mongo DB, BDD Cucumber, DevOps, Security Testing, Alfresco, Liferay, Puppet, Robot Framework, FitNesse, Voyager Framework, Node.js,Angular.js & React.js, Micro Services, Apache Kafka, Consul, Nats, Kubernetes, Go, AppDynamics, Inginx, Mountebank , CouchDb, AppScan , DroneCI, Robotic Process Automation (RPA), SpringCloud, Jenkins",Bachelor’s Degree,Jawaharlal Nehru Technological University,,Bengaluru,Karnataka,India,mlopss
Senior Machine Learning Engineer II,Eli Lilly and Company,16.0,"AWS SageMaker, Business Intelligence (BI), MLOps, Amazon S3, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Recommender Systems, Amazon Web Services (AWS), Tortoise SVN, TensorFlow, Optimization, SQL, Data Analysis, Pycharm, Artificial Neural Networks, Project Management , Machine Learning, Manufacturing, Design for Six Sigma (DFSS), Computer-Vision, Automotive, Statistics, Design of Experiments (DOE), Design for Manufacturing, Deep Learning, Siemens NX, Matlab, Microsoft Office, MINITAB, PTC Creo, MySQL, Tableau, Python (Programming Language), Design and Development, ISO 13485, SOLIDWORKS, Kubernetes, Amazon EKS",Master of Technology - MTech,"Indian Institute of Technology, Delhi","Generative AI Essentials for Data Analytics, Running Kubernetes on AWS (EKS), Building LLM-Powered Applications, MLOps Engineering on AWS, Six Sigma Expert, Solidworks CAD Basic and Advanced, Six Sigma Foundation, Tableau, सुभाषितम् संस्कृतम् -5, Machine Learning, Project Fundamentals, Advanced Course on Special Theory of Relativity
, Smart Product Design methods and processes in automotive industry",Bengaluru,Karnataka,India,mlopss
Senior AI Architect,Altimetrik,22.5,"Graphics Processing Unit, ML Ops, Gen AI Architect, Multi Cloud Expert, Agentic AI, AWS SageMaker, Amazon Bedrock, Deep Learning, Generative AI Studio, Infrastructure as a Service (IaaS), Agile Development, Distributed Applications, Cross-functional Team Leadership, Systems Design, Presentation Skills, Management, Communication, PyTorch, JSON, Peer-to-peer Computing, Kubernetes, Cloud Applications, Application Programming Interfaces (API), AIX Administration, Data Preparation, Responsible AI, Business Understanding, Statistical Analysis, MLOps, Negotiation, Alteryx, Delivery Of Projects, Leadership, Team Management, Analytical Solutions, Technical Leadership, MLflow, Personal Training, Systems Analysis, Business Knowledge, Strategic Planning, Technical Analysis, Tableau, Stakeholder Engagement, Analytics, Team Leadership, Machine Learning, Data Science, Artificial Intelligence (AI), Data Engineering, Microsoft Power BI, Data Analytics, Operational Risk, Data Governance, Business Requirements, AWS Solution Architect Professional, Data Scientist, AI & ML Engineer, Project Management, Hadoop, Big Data Analytics, PySpark, Data Analysis, C (Programming Language), Big Data, Continuous Integration and Continuous Delivery (CI/CD), Deep Neural Networks (DNN), Cloud Infrastructure, Unix, Software Development, IT Project Management, IT Infrastructure Management, Analytical Skills, Oracle Database, Database Administration, AWS Solution Architect, SQL, Python (Programming Language)",MCA,Sikkim Manipal University - Distance Education,"SnowPro Core Certification, Professional Machine Learning Engineer Certification, Associate Cloud Engineer Certification, AWS Certified Machine Learning - Specialty, NVIDIA Certified Professional - Accelerated Data Science, Accelerating Deep Learning with GPUs, Deep Learning Fundamentals, Introduction to Deep Learning & Neural Networks with Keras, Machine Learning with Python, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Fundamentals, AWS Certified Solutions Architect Professional, AWS Certified Solutions Architect – Associate, Python",Bengaluru,Karnataka,India,mlopss
Product Site Lead & Data Science Engg. Manager,Utopus Insights,26.3,"Product Management, Mobile Technology, Machine Learning, MLOPs, Mobile Devices, Telecommunications, Go-to-market Strategy, Wireless, 3G, Testing, Strategy, Enterprise Software, Amazon Web Services (AWS), AWS SageMaker, Python (Programming Language), Cross-functional Team Leadership, Enterprise Mobility, AWS Databricks",Master of Computer Applications (MCA),National Institute of Technology Calicut,"Stanford Ignite Program (Entrepreneurship), Finance for Non Finance Managers, AWS Certified Machine Learning – Specialty",Bengaluru,Karnataka,India,mlopss
"Data Engineer, Ops, ML",Freelance | Self-Employed,17.7,"Cloud Computing, Python (Programming Language), Apache Spark, Apache Kafka, Python, Scala, SQL, PL/SQL, Java, Dataiku DSS, DBT (Data Build Tool), Apache Airflow, Terraform, Ansible, Elasticsearch, Docker, Kubernetes, Jenkins, Git, Data ops, DevOps, Google Cloud Platform (GCP), Amazon Web Services (AWS), Snowflake, Databricks, Tableau, ETL, MLflow, Data Science, Artificial Intelligence, Big Data, Machine Learning, Statistics, Deep Learning, TensorFlow, Oracle Database, MySQL, MongoDB, Spotfire",Engineer,ENSEIRB-MATMECA,,,,France,mlopss
DevOps Technical Lead,Virtusa,7.2,"Amazon EKS, Amazon Web Services (AWS), Jenkins, Continuous Integration and Continuous Delivery (CI/CD), Ansible, Docker, Ansible Tower, Tortoise SVN, GIT, Sonarqube, Nexus, Shell Scripting, Agile Application Development, Agile Methodologies, Agile Project Management, Agile & Waterfall Methodologies, Leading Meetings, User Stories, Operations Management, Project Management, Scrum, Jira",Bachelor of Technology - BTech,JNTUH College of Engineering Hyderabad,"Agile Foundations, Agile Software Development: Scrum for Developers, Agile at Work: Driving Productive Agile Meetings, Agile at Work: Getting Better with Agile Retrospectives, Agile at Work: Planning with Agile User Stories, Agile at Work: Reporting with Agile Charts and Boards, Characteristics of a Great Scrum Master, Scrum: Advanced, Scrum: The Basics, Transitioning from Waterfall to Agile Project Management, Certified ScrumMaster® (CSM®), AWS Certified Devops Engineer-Professional",Hyderābād,Telangana,India,mlopss
ML Ops,TheEndorse,1.0,"Git, Large Language Models (LLM), Kaggle, Data Science, C++, PIL, Data Wrangling, EDA, Data Management, Data Cleaning, Artificial Intelligence (AI), pymupdf, NLTK, Streamlit, Microsoft Power BI, Deep Learning, Object-Oriented Programming (OOP), SQL, Pandas (Software), Data Visualization, Critical Thinking, Code Review, NumPy, Statistical Data Analysis, Statistical Analysis, Programming, Mathematics, Jupyter, Microsoft Excel, Personality Development, Grit, Ethics, Algorithm Design, Date and Time Manipulation, Control Structures, Algorithm Development, User Interface Design, Game Development, Collision Detection, Scorecard Management, Speech Recognition, Audio Handling, Web Integration, Machine Learning, C (Programming Language), Presentations, Problem Solving, Data Structures, Python (Programming Language), Project Management, English, Research Skills, Communication",Bachelor's degree,Indira Gandhi National Open University,"Data_Science_Course, Python_from_Scratch, Junior software developer , The Data Science Course , Certificate of Completion - Simplilearn, Certificate of Honors",Delhi,Delhi,India,mlopss
Technology Analyst (Notice Period),Infosys,4.2,"Microsoft Azure Machine Learning, Natural Language Processing (NLP), Data Science, SQL, Machine Learning, Critical Thinking, Python (Programming Language), Analytical Skills, Communication, Team Leadership, English",Bachelor's degree,"Medi-Caps Institute of Science & Technology , AB Road, Pigdamber (Rau) Indore-453331","IBM Data Science Professional Certificate, Microsoft Certified: Azure AI Fundamentals, Data Analysis With Python, Database Management System Part - 1, Critical Thinking For Information Age, Python Data Structures, Teamwork Skills: Communicating Effectively In Groups, Getting Started With Python , Presentation Skills: Speechwriting And Storytelling, Microsoft Certified: Azure Data Scientist Associate",Indore,Madhya Pradesh,India,mlopss
ML Engineer,Clarifai,4.8,"ServiceNow, Go (Programming Language), Databricks, Google Kubernetes Engine (GKE), Docker, DevOps, Kubernetes, Apache Spark, Data Science, Data Engineering, Machine Learning, AWS Lambda, MySQL, MongoDB , Pandas, Project Management, Windows Administration, Microsoft SQL Server, AWS Command Line Interface (CLI), Internet of Things (IoT), C#, Autodesk Fusion 360, SQL, Python (Programming Language), Automotive, Analytical Skills, Amazon Web Services (AWS), Microsoft Azure, Red Hat Linux, Cloud Infrastructure",Certified Professional in Advanced Programming ,"Indian Institute of Technology, Madras","Building advanced RAG applications, Practical A/B testing, Programming with Google Go, Functions, Methods, and Interfaces in Go, DevOps Crash Course, Python for Data Science, AWS Certified Solutions Architect – Associate, SQL for Datascience , The Arduino platform and C programming, Introduction to Internet of things and Embedded systems , SAP Technical consulting - virtual internship program , image processing onramp with matlab, data collection and processing with python, python functions , files and dictionaries , Python Basics, certified solidworks associate in mechanical design, Machine learning for all, programming for everybody , matlab onramp, Amazon Web Services Cloud Practitioner",Bengaluru,Karnataka,India,mlopss
