current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Senior Consultant,EY,6.9,"Git, Spring Security, Hibernate, GraphQL, BPMN, Apache NiFi, Kubernetes, Apache Kafka, Spring Boot, Microservices, java, Python, SQL, MySQL, Database Management System (DBMS), Java Enterprise Edition, groovy, gradle, Spring Framework, Angular, Jenkins, kibana, Elasticsearch, Core Java, Groovy, Gradle, Kibana, Redis",Bachelor of Technology - BTech,FUTURE INSTITUTE OF TECHNOLOGY,,Bengaluru,Karnataka,India,backendFinal
Back End Developer,Applaunch.io,4.5,"MongoDB, Mongoose ODM, NestJS, PhpMyAdmin, Git, Xdebug, Jira, Analytical Skills, Object-Oriented Programming (OOP), Object-Relational Mapping (ORM), Web Application Development, Server Side, Bootstrap (Framework), PHP Frameworks, Model-View-Controller (MVC), Python (Programming Language), OpenCV, Angular, Merkel Analytics, Shift digital, Laravel, Vue.js, JavaScript, jQuery, MySQL, PHP, HTML, JSON, AJAX, Cascading Style Sheets (CSS), Google Analytics, REST APIs",Master of Computer Applications - MCA,Maharaja Institute of Technology,,Bengaluru,Karnataka,India,backendFinal
Senior Associate,Cognizant,9.7,"FastAPI, Jenkins CI/CD, Docker, Django REST Framework, Apigee API Management, Redis, Docker , Regular Expressions, React.js, Flask, MongoDB, Python (Programming Language), WEBQL, Python, Core Java, SQL, JavaScript, Web Application Automation, Selenium WebDriver, JIRA, PostgreSQL, Django, Oracle SQL Developer",Bachelor of Technology (B.Tech.),"R.D. ENGINEERING COLLEGE, DUHAI, GHAZIABAD",,Bengaluru,Karnataka,India,backendFinal
Back End Developer,IBM,2.0,"C++, NLTK, PyTorch, TensorFlow, ARM Assembly, Network Protocols, Network Monitoring Tools, Network Optimization, Network Scalability, Network evaluation, TTS, C (Programming Language), Wireshark, Contiki-OS, Internet of Things (IoT), MediaPipe, Python (Programming Language), Machine Learning, OpenCV, Networking, Natural Language Processing (NLP), Research Skills",Bachelor of Technology - BTech,PES University,"Grasping ML with Python, workshop by ECE Department , Machine Learning A-Z™: Hands-On Python & R In Data Science",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Diensten Tech Ltd,6.9,"Cloud Applications, Application Programming Interfaces (API), Sprint Planning, WPF Development, Microservices, Back-End Web Development, Query Languages, Troubleshooting, Object-Oriented Programming (OOP), Version Control, .NET Core, Unit Testing, Software Development, XML, Internet Information Services (IIS), Web Applications, Model-View-Controller (MVC), Entity Framework, SQL, ASP.NET Web API, Software Engineering Practices, Design Patterns, Software Requirements, Code Review, Software Design Patterns, Iterative, Stored Procedures, ASP.NET Core, PostgreSQL, Visual Studio, REST APIs, C (Programming Language), NoSQL, DuckCreek, Microsoft SQL Server, .NET Framework, ASP.NET, ASP.NET MVC, jQuery, C#, Bootstrap, JavaScript, ADO.NET, Git, HTML, Linux, Front-end Development, MySQL, MongoDB, Microsoft Azure, Front-End Development, C++, DuckCreek Billing , Angular, Transact-SQL (T-SQL), Cascading Style Sheets (CSS)",Bachelor of Technology - BTech,Kluniversity,"SQL (Intermediate), Microsoft Certified : Azure Data Fundamentals , Microsoft Certified: Azure AI Fundamentals, Verified International Academic Qualifications, Microsoft Azure Fundamentals , Duck Creek Billing Basic Configuration ",Bengaluru,Karnataka,India,backendFinal
Back End Developer,IBM,10.4,"C, Programming, MySQL, Java Swing, Servlet Programming, Spring MVC, Hibernate, Ext JS, Java, Windows, Linux, HTML, Microsoft Office, Scaled Agile Framework, Behavior-Driven Development (BDD), JUnit, Cucumber, Spring Framework, Maven, Github",B.Tech,MEA engineering college,"Developer Profession - Level 1 Foundation, IBM Agile Explorer, Data Science 101, Data Science Foundations - Level 1, Enterprise Design Thinking Practitioner, Java: Lambdas and Streams, Certified SAFe® 4 Practitioner ",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Infinite Computer Solutions,12.0,"Next.js, Nodejs, Amazon Web Services (AWS), Back-End Web Development, MongoDB, Front-end Development, Social Media Marketing, Search Engine Optimization (SEO), Business Development, Web Design, Programming, Data Structures, react, C (Programming Language), Adobe Photoshop, Adobe Premiere Pro, Python (Programming Language), WordPress, Node.js, Mongoose Web Server, JSON Web Token (JWT), JavaScript, Cascading Style Sheets (CSS), HTML5, Servers, Microsoft Visual Studio Code, bcrypt, Postman API, REST API, JSON, PostgreSQL, Sequelize.js, SQL, Representational State Transfer (REST), HTML, NoSQL, React.js, MERN Stack, jQuery, Team Building, Custom Websites, Website Branding, Express.js, nodemon, Full-Stack Development, Website Building, Algorithm Design, abobe xd, git, GitHub, Git",full stack web development,attainu,"CutShort Certified HTML/CSS - Basic, CutShort Certified Javascript - Basic",Bengaluru,Karnataka,India,backendFinal
Senior Lead Software Engineer,LeadSquared,10.1,"Amazon Bedrock, PostgreSQL, micronaut, Redis, Elasticsearch, Unit Testing, MySQL, Docker, MongoDB, Behavior-Driven Development (BDD), REST APIs, Spring Cloud, Docker Products, Microservices, Amazon Web Services (AWS), Java, Go (Programming Language), Apache Kafka, Agile Project Management, Selenium, Jenkins, SoapUI, JavaScript, SQL, PL/SQL, Python, Git, Github, REST API, Kafka Streams, Spring Boot, Selenium WebDriver, Cucumber, JMeter, SQL DB2, API Testing, Kubernetes, Cassandra, Data Engineering",Bachelor of Technology (B.Tech.),Institute of Engineering and Technology,"AMCAT Certified Proficiency in English, AMCAT Certified in English Comprehension, AMCAT Certified Business Analyst, AMCAT Certified Software Development Trainee, AMCAT Certified Software Engineer - IT Services",Bengaluru,Karnataka,India,backendFinal
Software Development Engineer,Apple,9.2,"Cassandra, Rust, Rust (Programming Language), Docker, Java Message Service (JMS), Linux, JUnit, Mockito, Apache Spark, Hadoop, Scala, Algorithms, Oracle Db2, REST APIs, Java Software Development, Software Development, Systems Design, Spring Framework, Spring Boot, Microservices, Apache Kafka, C, C++, Java, Programming, Data Structures, Agile Application Development, OOPS in java, API design and development in core Java, MySQL",Bachelor of Technology - BTech,Jamia Millia Islamia,,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Cloudera,7.0,"Front-End Development, Python (Programming Language), Django, PostgreSQL, Kubernetes, SQL, Angular, MySQL, Git, Amazon Web Services (AWS), Linux, Microservices, Flask, Web Development, jQuery, Engineering, Software Development, MongoDB, Docker, C (Programming Language), Database Management System (DBMS), C++, REST APIs, HTML, Cascading Style Sheets (CSS), JavaScript, Nginx, Software Deployment, Postman API, Gunicorn, Apache2, Celery, Redis, GitHub",Bachelor of Engineering - BE,"Velammal College of Engineering & Technology, Madurai","HackerRank SQL Advanced Assessment, HackerRank RestAPI Assessment, HackerRank Intermediate MySQL Assessment, HackerRank Python Assessment",Bengaluru,Karnataka,India,backendFinal
Senior Engineer,Mercedes-Benz Research and Development India,8.9,"Redis, Scaled Agile Framework, Scrum, Agile Application Development, Bitbucket, Jira, Flask, Amazon Web Services (AWS), Django, Microsoft SQL Server, Data Science, Machine Learning, Data Analysis, Data Visualization, Agile Environment, Extract, Transform, Load (ETL), SQL, Python (Programming Language), SQL Server Management Studio, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Django REST Framework, Microsoft Power BI, PostgreSQL, Google Cloud Platform (GCP), SSRS, Python, Natural Language Processing (NLP), SciPy, NumPy, Matplotlib, Applied Machine Learning, Data Engineering, Machine Learning Algorithms, Database Queries, RDBMS, Transact-SQL (T-SQL), Celonis Process Mining, Celonis Execution Management System",Bachelor’s Degree,B. M. S. College of Engineering,"Certified SAFe® 6 Scrum Master, Foundations: Data,Data,Everywhere, Advanced SQL: Logical Query Processing, Part 1, Celonis Data Analyst, Business Ethics, Celonis Data Engineer, Power BI Essential Training, Applied Machine Learning, Learn Complete Python In a Simply Way, Certified SAFe 6 Agilist, Microsoft Certified Azure Fundamentals",Bengaluru,Karnataka,India,backendFinal
Software Engineer,Grithika Labs India Private Limited,3.7,"spring data jpa, Agile Methodologies, Thymeleaf, Bootstrap (Framework), Cascading Style Sheets (CSS), HTML, Git, GitHub, Docker, Kubernetes, JUnit, TestNG, Selenium, SQL, JDBC (Java Database Connectivity), Hibernate ORM, JPA (Java Persistence API), MySQL, Eclipse IDE, IntelliJ IDEA, Apache Tomcat, JBoss, Microservices, RESTful Web Services, Apache Maven, Hibernate, Java Collections Framework, Object-Oriented Programming (OOP), Spring MVC, Spring Boot, Back-End Web Development, Java",Bachelor of Technology - BTech,"Dr. A.P.J. Abdul Kalam Technical University (AKTU), Lucknow",,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Locad,4.9,"Python (Programming Language), Django, NoSQL, Elasticsearch, PostgreSQL, Microsoft SQL Server, SQL,  Docker, Object-Oriented Programming (OOP), REST APIs, Java, Spring Boot, Nginx, C#, Machine Learning, Computer Vision, Flask, .NET Framework, Natural Language Processing (NLP), Time Series Analysis, Deep Learning, Feature Engineering, Feature Selection, Big data Analytics with pyspark, C (Programming Language), JavaScript",Bachelor of Engineering - BE,The Maharaja Sayajirao University of Baroda,"Data Science with Python, Stastistics for Data Sciences and Bussiness Analytics, Feature Engineering For Machine Learning, Feature Selection for Machine Learning, Machine Learning A-Z :Hands on Python and R, Deep Learning A-Z:Hands on Artificial Neural Networks, Data Science with Python",Bengaluru,Karnataka,India,backendFinal
Backend Developer,CRED,4.5,"Trade Finance, Spring MVC, C++, R (Programming Language), R Shiny, RStudio, Jira, Functional Programming, Java Message Service (JMS), Hibernate, Data Structures, C (Programming Language), Problem Solving, Algorithms, Python (Programming Language), SQL, Financial Markets, Programming, English, Java, Spring Framework, Spring Boot, Spring Data",Bachelor of Technology - BTech,National Institute of Technology Jamshedpur,,Bengaluru,Karnataka,India,backendFinal
Lead Engineer,HCLTech,4.0,"Express.js, Storybooks, E-Commerce, StencilJS, storybook, PostgreSQL, css3, Full-Stack Development, SQL Tools, MERN Stack, REACT JS, Node.js, MongoDB, Amazon Relational Database Service (RDS), redux, Bootstrap (Framework), javascr, HTML/CSS Validation, HTML, Cascading Style Sheets (CSS), JavaScript, SQL, PHP, React.js, Java, Software Testing, Amazon Web Services (AWS), Cloud Computing, AWS Lambda, AWS CloudFormation, AWS Elastic Beanstalk, AWS Identity and Access Management (AWS IAM), Amazon EC2, Amazon S3, Aws, Front-End Development, Front-End Design",Bachelor of Engineering - BE,PSG College of Technology,,Bengaluru,Karnataka,India,backendFinal
Backend Developer,CRED,5.4,"kotlin, Java, Data Structures, Algorithms, Object-Oriented Programming (OOP), Software Development, c++, SQL, Android, Postman",Bachelor of Technology - BTech,Maulana Azad National Institute of Technology,ICPCID,Bengaluru,Karnataka,India,backendFinal
Senior Backend Developer,Tohands,8.6,"Hibernate, Representational State Transfer (REST), API Development, Software Development Life Cycle (SDLC), Design Patterns, Spring MVC, JUnit, Coding Experience, Debugging, Algorithms, Systems Design, Web Services API, SQL, Object-Oriented Programming (OOP), Application Programming Interfaces (API), Programming Languages, High-Level Design, Low-Level Design, Apache Kafka, J2EE Web Services, Software Development Methodologies, Java Development, Code Review, REST APIs, Mockito, MySQL, Microservices, Problem Solving, RDBMS, Databases, Back-End Web Development, Spring Boot, Git, Data Structures, Core Java, Spring Framework, Software Development, Java",Bachelor of Technology - BTech,National Institute of Technology Silchar,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Lowe's India,4.5,"Database Design, Software Architecture, Software Development, Distributed Systems, HL7 Standards, GraphQL, Software Infrastructure, Cloud Foundry, Spring Security, Jenkins, Microservices, Redis, C (Programming Language), HTML, Object-Oriented Programming (OOP), C++, HTML5, Cascading Style Sheets (CSS), Elasticsearch, MongoDB, SQL, Hibernate, Spring Boot, Data Structures, Android Development, Java, Core Java, Database Management System (DBMS), JavaScript, Spring MVC, Spring Framework, Struts",information technology,"Kalinga Institute of Industrial Technology, Bhubaneswar",,Bengaluru,Karnataka,India,backendFinal
Salesforce Developer,Techila Global Services,0.3,"Computer Science, C++, C (Programming Language), Python (Programming Language), Data Structures, Competitive Programming, HTML, Cascading Style Sheets (CSS), JavaScript, React.js, Node.js, Salesforce.com Development, Salesforce.com Administration, Apex Programming, Customer Relationship Management (CRM), Data Management, Custom Objects, Workflow , Visualforce, Data Security, Salesforce Reporting",Bachelor of Technology - BTech,Rajiv Gandhi Institute of Petroleum  Technology (RGIPT),ACM-RGIPT Membership Certificate,Bengaluru,Karnataka,India,backendFinal
Systems Engineer ,Tata Consultancy Services,3.4,"Amazon Q, Back-End Web Development, REST APIs, SQL, Python (Programming Language), Object-Oriented Programming (OOP), Flask, Git, Microservices, Microsoft Azure, Amazon Web Services (AWS), Amazon EKS, Generative AI, GitHub Copilot, Problem Solving, Data Structures, Java, C++, Pycharm, SQL Server Management Studio, Postman API, Agile Environment, High Technical Aptitude, Soft Skills, HTML, Cascading Style Sheets (CSS), JavaScript, Node.js, C (Programming Language)",Bachelor of Technology - BTech,"Bharati Vidyapeeth University College Of Engineering, Pune",Microsoft Certified: Azure Fundamentals,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,TrusTrace,6.4,"Debugging Code, JMeter, JUnit, HTML, Java, JavaScript, C (Programming Language), Cascading Style Sheets (CSS), Spring Boot, AngularJS, Angular 8, Python (Programming Language), Firebase, Data Structures, Algorithms, Core Java",Bachelor of Engineering - BE,Dr.Sivanthi Aditanar College of Engineering,Learning Java,Bengaluru,Karnataka,India,backendFinal
Lead Software Engineer,EPAM Systems,12.4,"Java Development, Kubernetes, Apache Kafka, Spring Boot, RESTful WebServices, Amazon Web Services (AWS), Unit Testing, Search Engine Optimization (SEO), B2B Commerce, Product Design, Computer Science, Software Development Life Cycle (SDLC), Team Collaboration, Team Management, Azure DevOps Services, AJAX, J2EE Application Development, Continuous Integration and Continuous Delivery (CI/CD), Microservices, SAP Commerce Cloud, Java, Hybris, Spring MVC, Web Development, Agile Methodologies, Object-Oriented Programming (OOP), E-commerce, Web Services, Eclipse, SQL, JavaScript, HTML, MySQL, Core Java, Tomcat, Git, JIRA, Spring Framework, Representational State Transfer (REST), SAP Hybris, Google Analytics, jira, IntelliJ IDEA, XML, Jenkins, Confluence, Solr,  B2C storefront, Hybris back-office, WCMS, OCC, Datahub, Agile Environment, Sonarqube, JSON , Communication",BE,Visvesvaraya Technological University,"Artificial Intelligence and Machine Learning, ChatGPT Prompt Engineering Examples & Use Cases, Generative AI APIs for Practical Applications: An Introduction, Git & GitHub: Working with Git Repositories, REST API with Java: REST APIs with POSTMAN & CRUD, Unit Testing: An Introduction to the JUnit Framework, Generative AI at SAP, SAP Certified Development Professional - SAP Commerce Cloud Developer 2024, Angular Essential Training (2019), React.js Essential Training",Bengaluru,Karnataka,India,backendFinal
System Engineer,Tata Consultancy Services,3.9,"Java, Spring Boot, RESTful API's webServices, Spring Security, Spring Framework, Spring MVC, PLSQL, Sonarqube, Fortify , JUnit Testing",Bachelor of Technology - BTech,Dr. A.P.J. Abdul Kalam Technical University,Google Cloud Certified Associate Cloud Engineer,Bengaluru,Karnataka,India,backendFinal
,,,"PHP, JavaScript, Cascading Style Sheets (CSS), HTML5, English, Communication, Strategy, Analytical Skills, Problem Solving, Microsoft Excel, C (Programming Language), C++, Linux, REST APIs, FaceCode",Bachelor of Engineering - BE,"P D A College of Engineering, GULBARGA",,Bengaluru,Karnataka,India,backendFinal
Backend Developer,CRED,2.1,"Java, Amazon Web Services (AWS), Spring Framework, Spring Boot, Data Structures and Algorithms, Representational State Transfer (REST), Large Language Models (LLM), React.js, Python (Programming Language), C++, Django, C (Programming Language), SQL",Bachelor of Technology - BTech,Indian Institute Of Information Technology Allahabad ,,Bengaluru,Karnataka,India,backendFinal
Associate,athenahealth,1.8,"Project Management Software, MongoDB, Express.js, Node.js, JavaScript, Cascading Style Sheets (CSS), Engineering, SQL, HTML5, Computer Networking, C (Programming Language) ",Bachelor of Engineering - BE,RV Institute of Technology and Management,,Bengaluru,Karnataka,India,backendFinal
Python Developer,HCLTech,1.8,"API Development, SQL, Backend Logic, Django, MySQL, REST APIs, HTML5, Api, Django REST Framework, Python (Programming Language), HTML, Cascading Style Sheets (CSS)",Bachelor of Technology - BTech,Gandhi Institute for Technological Advancement,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Ericsson,3.8,"Database Management System (DBMS), Operating Systems, Pandas (Software), Flask, MySQL, Data structures and algorithms, Data Structures, Object-Oriented Programming (OOP), C++, Python (Programming Language), Shell Scripting",Bachelor of Technology,Indian Institute of Information Technology Nagpur,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,NextGen Healthcare,3.6,"Vresion Control, RestAPI, HL7 Standards, Mirth, Data Structures, Java, Core Java, Java Database Connectivity (JDBC), Springboot , Git, HTML, Web Pages, Tailwind CSS, React Hooks, React Js, Web Development, Programming, Computer Science, Design, Product Design, HTML5, C++, JavaScript, C (Programming Language), Cascading Style Sheets (CSS), JSON, Front-End Development, Test Automation, Postman API, API Testing, System Administration, Secure File Transfer Protocol (SFTP), Jira, Technical Project Management, REST APIs",Bachelor of Technology - BTech,University of Engineering & Management (UEM),"Git Essential Training, Hands-On Introduction: Java, Java (Basic) Certificate, Learning REST APIs, Mirth Connect Fundamentals, Java 8+ Essential Training: Objects and APIs, Learning Jira (Cloud Edition), Learning Jira Software, Managing Jira Projects: 1 Introduction, Learning SFTP, Postman Essential Training, Prototyping and Design, Introduction to Programming in C Specialization",Bengaluru,Karnataka,India,backendFinal
Backend SDE I,Halodoc Technology,1.2,"Linux, Maven, Hibernate, AI Agents, English, HTML, Java Development, Databases, Relational Databases, JSON, REST APIs, Google Cloud Platform (GCP), Operating Systems, Distributed Systems, Java Concurrency, Back-End Web Development, Software Development, Amazon Web Services (AWS), Programming, Microservices, Spring Boot, Continuous Integration and Continuous Delivery (CI/CD), Git, Programming Languages, Computer Science, Data Structures, Algorithms, SQL, Kafka, Amazon EC2, Object-Oriented Programming (OOP), Communication, Python (Programming Language), Redis, Java, MySQL, Cloud Firestore, Flutter",Bachelor of Engineering - BE,"The National Institute Of Engineering, Mysore","AI Agents Hackathon - Airtribe x Lyzr AI, Multi AI Agent Systems with crewAI, Build Real World AI Applications with Gemini and Imagen Skill Badge, Prompt Design in Vertex AI Skill Badge",Mysore,Karnataka,India,backendFinal
Deputy Vice President,Bajaj Broking,7.9,"Debugging, Computer Science, Databases, Back-End Web Development, Programming Languages, Software Development, Software Design Patterns, NoSQL, Elasticsearch, Git, Microservices, PostgreSQL, Object-Oriented Programming (OOP), Open-Source Software, Go (Programming Language), Python (Programming Language), C++, Programming, Java, JavaScript, HTML, C, Linux, Amazon Web Services (AWS), SQL, MongoDB, Teamwork, Public Speaking, Apache Kafka, Redis, Firmware, OAuth, Github, Bitbucket, Docker",Bachelor of Technology - BTech,NIT UTTARAKHAND,,Bengaluru,Karnataka,India,backendFinal
Golang Backend Developer ,Inheaden,4.7,"Continuous Integration and Continuous Delivery (CI/CD), Kubernetes, Event Driven architecture, Concurrency, golang, Apache Airflow, microservices, Azure AD, GraphQL, gRPC, Golang, PostgreSQL, Docker, Web Applications, Design, SQL Database, Databases, Computer Science, REST APIs, Go (Programming Language), Teaching, JAVA , Spring Boot, Backend, Data Structures, Algorithms, React.js, Programming, Object-Oriented Programming (OOP), Machine Learning, Oracle SQL Developer, SQL, Python, Java, MySQL, C (Programming Language), C++, servlet, JavaServer Pages (JSP), Java Database Connectivity (JDBC), Flutter, JavaScript, Programming Languages, Dart, Full-Stack Development",Bachelor of Technology,Lovely Professional University,"Concurrency in Go, Introduction to Distributed SQL and CockroachDB, JavaScript : The Advanced Concepts, HackerRank, Codechef certified Data Structure and Algorithms Programme, Data Structure and Algorithms, Programming for Everybody (Getting Started with Python), Python Data Structures",Bengaluru,Karnataka,India,backendFinal
Technical Lead,HCLTech,4.2,"JavaScript, Java, Spring Boot, Microservices, Node.js, Kubernetes, Maven, Terraform, Chef, Ansible, Azure DevOps Server, Docker, DevOps, Networking, AWS cloud, GitHub, Jenkins, Git, Linux",Bachelor of Engineering - BE,Visvesvaraya Technological University,"AWS Certifications, Devops, Docker, Natural Chef, Terraform, Ansible, Azure",Bengaluru,Karnataka,India,backendFinal
Software Engineer,FlyNava Technologies,1.8,"Software Development, Amazon Web Services (AWS), Microservices, Docker, Linux, Java, Spring Boot",Bachelor's degree,Guru Gobind Singh Indraprastha University,,Bengaluru,Karnataka,India,backendFinal
Member of Technical Staff 3,Pure Storage,9.8,"Go (Programming Language), Back-End Web Development, PostgreSQL, Databases, Kubernetes, Kafka, Object-Oriented Programming (OOP), Full-Stack Development, Amazon Web Services (AWS), Google Cloud Platform (GCP), docker, Relational Databases, Programming, Software Development, React.js, Machine Learning, Deep Learning, Web Development, Front End Engineering Design (FEED), Cloud Computing, Agile Methodologies, SQL, ES6, JavaScript, Redux.js, GIT, Java, Python (Programming Language), Convolutional Neural Networks (CNN)",,Amity University,,Bengaluru,Karnataka,India,backendFinal
SAP Analyst,Deloitte,4.7,"SAP S/4HANA, CDS, Quality Assurance, Rap, SAP HANA, Advanced Business Application Programming (ABAP), Object Oriented ABAP (OOABAP), OData, Cloud Computing, Amazon Web Services (AWS), Microsoft Excel, HTML5, Cascading Style Sheets (CSS), VMware, C++, Database Management System (DBMS), C#, .NET Framework, Microsoft Office, ASP.NET, MySQL, Programming, Application Development, Microsoft Azure, ABAP, Software Development, Object-Oriented Programming (OOP), SQL, Postman API",Master of Computer Applications - MCA,Jain (Deemed-to-be University),"LFC131: Green Software for Practioners, Programming Foundations: Software Testing/QA, Robotic Process Automation, Digital Marketing, Microsoft excel essentials , Virtualization for Beginners, SAP Certified Associate - Back-End Developer - ABAP Cloud, Game Development using PyGame",Bengaluru,Karnataka,India,backendFinal
Software Engineer - Backend Developer ,Autovert Technologies Pvt Ltd,3.6,"Laravel filament , Web Application Development, React js, PostgreSQL, WordPress, HTML5, Cascading Style Sheets (CSS), Microsoft SQL Server, ASP.NET MVC, SQL Server Management Studio, Java, PHP, Laravel, JavaScript, jQuery",Bachelor of Engineering - BE,M.A.M. College of Engineering and Technology,,Bengaluru,Karnataka,India,backendFinal
Software Developer,IBM,3.5,"Docker, OAuth, Angular, Spring MVC, Core Java, Microservices, REST APIs, Java Application Development, Compilers, PPC architecture , GDB , PPC, Java Virtual Machine (JVM), Linux System Administration, Spring Boot, Maven, Windows Server Administration, Angular6, ASP.NET, ASP.NET MVC, GitHub, Open-Source Software, Cross-team Collaboration, Communication, Productivity Improvement, User Experience (UX), UX Research, Experience Design, Agile Methodologies, Agile Operation, Cloud, Natural Language Processing (NLP), Artificial Intelligence (AI), IBM Watsonx, Design Thinking, Open-Source Development, Information Security, C++, Java, C (Programming Language), Web Development, HTML5, JavaScript, PHP, Cascading Style Sheets (CSS), Microsoft Office, Microsoft Excel, Microsoft PowerPoint, SQL, MySQL, Microsoft Word, C#, Hadoop, Python, Angular 6",Master of Computer Applications - MCA,National Institute of Technology Jamshedpur,"Java Spring Framework 6 with Spring Boot 3, Security and Privacy by Design Foundations, IBM Developer Jumpstart - Explorer, Watson and Cloud Foundations, Enterprise Design Thinking Practitioner, IBM Agile Explorer, IBM Cloud Essentials, IBM Virtual Collaborator, Open Source Foundations, Internship Program, Core Java, Hadoop, Python, Autonomous Robotics",Bengaluru,Karnataka,India,backendFinal
Lead Engineer,Qualitrix,7.3,"Quality Assurance, Bugzilla, Stock Market, Debugging, ADB commands, Xcode, Android Studio, Confluence, Selenium, Java, Software Testing Life Cycle (STLC), TestRail, Foxtrot, Test Strategy, Software Quality, JMeter, Jira, Web Testing, API Testing, Teamwork, Test Planning, Test Cases, User Acceptance Testing, Functional Testing, Usability Testing, Postman API, Database Testing, UI Testing, Mobile Testing, REST APIs, PostgreSQL, Manual Testing, Agile Methodologies, Performance Testing, Web Services, Regression Testing, Object-Oriented Programming (OOP), Docker, JUnit, HTML, C (Programming Language), Node.js, Cascading Style Sheets (CSS), MySQL, Linux, Perl, Microsoft PowerPoint, MongoDB, Microsoft Word, XML, Selenium WebDriver, Cucumber, Burp Suite",Bachelor of Engineering - BE,Kls Gogte Institute Of Technology Belgaum,"Hackathon 2022, API Manual testing, Hackthon_2021, API Test Automation with Postman, Postman Student Expert",Bengaluru,Karnataka,India,backendFinal
SDE-3,Jar,6.3,"Framework Design, Software Design Patterns, Multithreading, Spring Boot, Cassandra, Amazon Web Services (AWS), Tornado, Elasticsearch, Google Cloud Platform (GCP), Kubernetes, C++, Python, Java, Data Structures, Algorithms, Computer Science, Web Development, Object-Oriented Programming (OOP), Building Services, Software Development, Programming, REST API, C, PHP, Bootstrap, jQuery, HTML5, Cascading Style Sheets (CSS), Flask, JavaScript, Git, Github, MySQL, SQL, HTML, Jinja, Databases, Linux, C (Programming Language), MongoDB, PostgreSQL, Python (Programming Language), Problem Solving, SQLAlchemy, Web Scraping, Natural Language Processing (NLP), Microservices, API Development, Back-End Web Development, Spring Framework",Bachelor of Engineering - BE,Shri G S Institute of Technology & Science,"Learning Kubernetes, Confluent Fundamentals for Apache Kafka, Java Multithreading
, Scaler Academy Course, Algorithmic Toolbox",Bengaluru,Karnataka,India,backendFinal
Backend Engineer,HappyFox,4.3,"Containerization, Docker, Continuous Integration and Continuous Delivery (CI/CD), Git, GitHub, Amazon Web Services (AWS), PL/SQL, MySQL, REST APIs, Software Development, Data Pipelines, Backend Developer, Python, Google Cloud Platform (GCP), Flask, Django, Database Management System (DBMS), Google BigQuery, Linux, C++, Data Structures, Cloud Computing, Python (Programming Language), HTML5, Cascading Style Sheets (CSS), JavaScript, Node.js, MongoDB, Express.js",Bachelor of Technology - BTech,MIT ADT University,"AWS Educate Cloud Computing 101, AWS Inventor, Security Certified Network Specialist (SCNS)",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Philips,6.5,"Graphics, Full-Stack Development, User Experience Design (UED), Back-End Web Development, Front-End Development, HTML5, Cascading Style Sheets (CSS), JavaScript, Python (Programming Language), Design, Web Design, Logo Design, leader, Team Leadership, Team Building, Team Management, Workshop Development, Breakout Sessions, Information Technology, Community Engagement, Programming, Graphic Design, Motion Graphics, Technical Support, Blockchain, Operating Systems, Adobe Photoshop, Adobe Illustrator, After Effects, Figma (Software), Fundamentals",Bachelor's degree,"Chandigarh Group of Colleges, Landran, Punjab","Python for Everybody Specialization, Google IT Support Specialization, IT Security: Defense against the digital dark arts, Introduction and Programming with IoT Boards, Technical Support Fundamentals, Blockchain Basics, Programming Fundamentals, How Google does Machine Learning, Certified Blockchain advanced Expert, Certified Blockchain basic Expert",Bengaluru,Karnataka,India,backendFinal
Software Engineer II,Angel One,6.2,"Python, Data Science, C++, C, Linux, Microsoft Office, Windows, HTML5, Cascading Style Sheets (CSS), javascript",Bachelor of Technology,The LNM Institute of Information Technology,"AWS Business Professional, AWS Technical Professional , The Data Scientist’s Toolbox, How to Use Git and GitHub, Introduction to HTML5, Programming for Everybody (Getting Started with Python)",Bengaluru,Karnataka,India,backendFinal
Software Engineer,BeyondnMore,2.5,"TypeScript, Node.js, Express.js, MongoDB, Elasticsearch, Apache Kafka, JavaScript, Microservices, Continuous Integration and Continuous Delivery (CI/CD), AWS Lambda, serverless, Amazon S3, Amazon Web Services (AWS), Javascript, GatsbyJS, GraphQL, HTML, Python (Programming Language), PostgreSQL, Prisma ORM, Django REST Framework, NestJS, Next.js, React.js, Docker, C++, Webrtc, Redux.js, API Development, Bitbucket, GitHub, Cascading Style Sheets (CSS), Docker Swarm",Bachelor of Technology - BTech,"JSS ACADEMY OF TECHNICAL EDUCATION, NOIDA",AWS Certified Cloud Practitioner,Bengaluru,Karnataka,India,backendFinal
