current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Security Analyst,Zoom,8.6,"Information Security, Security, Amazon Web Services (AWS), XSOAR, DLP, Splunk, Crowdstrike Falcon, Mentoring, OSINT, SIEM, Cyber Threat Hunting (CTH), EDR , Cyber Security, Microsoft Defender ATP, Microsoft ATA, Deception Technology, Security Incident Response, Email Investigation, SOC Operation, RSA SA, ProofPoint Emailgateway, Packet analysis, Wireshark, Nmap, Cybersecurity, Communication, Problem Solving, Vulnerability Management, Penetration Testing, Kali Linux",Bachelor of Technology - BTech,Usha Mittal Institute of Technology,"GIAC Certified Forensic Analyst (GCFA), Learning Kali Linux, Avoiding Phishing Scams, Cybersecurity Awareness: Phishing and Whaling, EC-Council Certified Security Analyst (ECSA), Certified Ethical Hacker",Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Applied Materials,11.2,"DHCP, Active Directory, Group Policy, Windows Server, DNS Server, WSUS, Distributed File System (DFS), Active Directory Experience, Network Troubleshooting, WDS, ADFS, Active directory certificate service, Active Directory site and services, Domain Name System (DNS), Server Administration, Microsoft Deployment Toolkit (MDT), ADCS, Azure Active Directory",B.sc,Utkal University,"CompTIA Security+, MICROSOFT CERTIFIED PROFESSIONAL, Microsoft Certified: Azure Fundamentals, Microsoft Certified: Azure Security Engineer Associate",Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Lowe's India,4.1,"User Provisioning, Client Services, Request Management, Customer Relationship Management (CRM), Office 365, Documentation, Communication, Technology Trends, Leadership, Service Catalog, Incident Management, Process Improvement, IT Service Management, Analytical Skills, Teamwork, Customer-Focused Service, Security Administration, License Management, Asset Management",Bachelor of Engineering - BE,Jawaharlal Nehru National College of Engineering,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Capgemini Technology Service India Limited,3.0,"Identity and Access Management (IAM), Risk Management, Security Research, KPI Reporting, Academic Administration, Communication, Email Management, Security Awareness, Internal Audits, Novels, Singing, Romance Languages, Information and Communications Technology (ICT), Kannada, Easily Adaptable, Azure Functions, Change Process, ISO Implementation, Leadership, LR, Telugu, Information Security Management, Data Structures, Software Engineers, Microsoft Office, Microsoft PowerPoint, Interpersonal Communication, Hard to Fill Positions, Object-Oriented Programming (OOP), Asset and Liability Management (ALM), Cybersecurity, ISO 27001, Cyber Security Risk, Cyber Defense, Data Analysis, Requirements Analysis, Auditing",Bachelor of Technology,Sri Siddhartha academy of higher education,,Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,IBM,5.8,"Splunk, McAfee, Security Information and Event Management (SIEM), Log Analysis, Log Management, DLP, Security Incident Response, Cyber Defense, Security Operations Center, SOAR, ePolicy Orchestrator, Data Security, Cybersecurity, Azure Sentinel, ArcSight",Master of Technology - MTech,Property Consultant ,CompTIA Security Analytics Professional – CSAP Stackable Certification,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Anakramy,0.8,"Internet Security, Burp suit , John the Ripper, EDRMS, EDR, Splunk, Nmap, Endpoint Security, Symantec Endpoint Protection, Metaspoit, Computer Information Systems, Information Technology Infrastructure, Exploitation techniques, Ethical Hacking, Analytics, Computer Science, Cybersecurity, Networking, Analytical Skills, Threat Analysis, Threat & Vulnerability Management, Leadership, Research Skills, Problem Solving, Project Management, Strategy",Bachelor of computer applications ,"Davangere University, Davangere","Endpoint Security, Ethical Hacker, Introduction to Cybersecurity",Bengaluru,Karnataka,India,security_analyst
Infosec Analyst,ZEISS Group,3.8,"cyber attacks, Splunk, Phishing Analysis, Malware Analysis, Incident Response, Infoblox, Riverbed SteelHead,  Nexthink,  Zscaler, Microsoft Defender, IBM QRadar, Antivirus, Security Information and Event Management (SIEM), EDR, Engineering, English, Communication, Strategy, Problem Solving, Management, Leadership, Training, Customer Service, Analytical Skills, Sales, Network Security, Security Operations Center",Bachelor of Engineering - BE,"SDM College of Engg & Tech , Dharwad","Splunk (elearning), Fortinet Network Security Expert Level 1: Certified Associate, Fortinet Network Security Expert Level 2: Certified Associate",Bengaluru,Karnataka,India,security_analyst
Email Security Analyst,Abnormal AI,9.9,"Email Analyst, Threat Detection, Email Analytics, SPF, dkim, dmarc, Miscrosoft threat intel centre, Spamassassin, REST APIs, autopsy, Forensic Toolkit (FTK), FTK Imager, Spam Filtering, antispam, SQL, fred, Cellebrite, Microsoft smart screen defender, Domain Analysis, Url analysis, Threat Analysis, Cyber Threat Hunting (CTH), Kusto Query Language (KQL), Malware Analysis, Osint, Regular Expressions, Email Security, Campaign Analytics, Threat Intelligence, Digital Forensics, Cybersecurity, PHP, PhpMyAdmin, MySQL, Python (Programming Language), Penetration Testing, Databases, Ufed4pc, JavaScript, PostgreSQL, Web Development, Web Design, Responsive Web Design, Back-End Web Development, Web Applications",Postgraduate Degree,Manipur University,"Academy Accreditation - Generative AI Fundamentals, Microsoft Certified: Security Operations Analyst Associate",Bengaluru,Karnataka,India,security_analyst
Security Analyst - SOC,Airbus,5.2,"Security, AWS Security, Google Cloud Platform (GCP), Time Management, Microsoft Excel, Analytical Skills, Business Analysis, Splunk Enterprise Security, Cloud Security, Oracle Database, Front-end Development, Web Design, Linux, Python (Programming Language), Node.js, C++, Java, JavaScript, Microsoft Office, HTML, CSS, C (Programming Language), MongoDB, SQL, python, Management, JavaScript Libraries, Database Management System (DBMS)",Master of Technology - MTech,BITS Pilani Work Integrated Learning Programmes,"Certified SOC Analyst, Wiley Certified Production Support Analyst, Algorithmic Toolbox by University of California San Diego, Google Cloud Platform Fundamentals: Core Infrastructure, Google's Bits and Bytes of Computer Networking, Discoveri Lite, Advanced python, Web Development",Bengaluru,Karnataka,India,security_analyst
Security analyst 2,Cyderes,3.9,"Threat report , SOC Monitoring , EDR, Threat Analysis, xdr, Engineering, Problem Solving, Leadership, Communication, Analytical Skills, Training, Cybersecurity, SOC System operation center, Splunk, Incident Response, Cyber Threat Hunting (CTH), Vulnerability Assessment, Security Information and Event Management (SIEM), Digital Forensics",Bachelor of Engineering - BE,Visvesvaraya Technological University,How to Conduct a Phishing Email Investigation,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst Trainee,"SKILL DEVELOPMENT INSTITUTE (SDI), BHUBANESWAR",0.5,"PAM, Identity and Access Management (IAM), SailPoint, Cyberark, Okta, Cybersecurity, Cloud Computing, MongoDB, SQL, Data Cleaning, Data Modeling, Java Development, Analytical Skills, Matplotlib, pandas, NumPy, Python (Programming Language), Data Science, Data Analytics, Java, TensorFlow, Data Analysis, Google Analytics, Microsoft Power BI",Bachelor's degree,Vasireddy Venkatadri International Technological University,"Data Engineering Professional, Introduction to MongoDB for Students, Learning Data Analytics Part 2: Extending and Applying Core Knowledge, Learning Data Analytics: 1 Foundations, MongoDB Python Developer Path, Google Advanced Data Analytics, Cloud Virtual Internship, Google Cybersecurity, SQL (Advanced), Python for Data Science",,Andhra Pradesh,India,security_analyst
Security Analyst,Zoom,6.5,"Confidentiality, Information Security Governance, Team Management, Risk Management, Internal Audits, Information Technology, Microsoft Excel, ISO 27001, Risk Assessment, Microsoft Office, ISO Standards, Threat Modeling, SAST, ITGC, Governance, Risk Management, and Compliance (GRC), Compliance Assessments, Risk Management Policies, Information Security, Vendor Management, Amazon Web Services (AWS), Linux, Cybersecurity, Third-Party Vendor Management, Network Security, Application Security, ISO 27001 Lead Auditor, Vulnerability Assessment, Information Security Management, OWASP, Security Controls, Information Security Management System (ISMS), Third Party Risk Management (TPRM), IT Audits",Bachelor of Technology - BTech,UPES,"CEH | Certified Ethical Hacker, ISO/IEC 27001 Lead Auditor",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Prime Healthcare,9.8,"Security, Pen, VAPT, Penetration Testing, Linux, Burp Suite, Nmap, Metasploit, Sparta, sqlmap, Burp Suite, Nmap, Metasploit, Sparta, OWASP ZAP, SqlMap, Dirbuster, Zenmap, Crunch, Waffw00f, Wapplazer, Havij, HTTrack, WPscan, BeEF, Foxy Proxy, Maltego, Nessus, Acunetix,GitHub., Web Application Security, Application Security, Vulnerability Assessment, OWASP, Tenable Nessus, Cybersecurity, Ethical Hacking, Proxy, OWASP ZAP, NeXpose, Information Technology, Network Security, Microsoft Office",10th,Govt. Girls High School,"Certified Ethical Hacker (CEH), VAPT",Bengaluru,Karnataka,India,security_analyst
Anti-Fraud Analyst,CloudSEK,7.2,"Asset Protection, Attention to Detail, Microsoft Office, Fraud Investigations, Written Communication, Confidential Documents, Online Research, System Monitoring, Resolving Issues, Social Media, Pattern Recognition, Communication, Domain Registration, Writing, Data Analytics, Engineering, Microsoft Excel, Presentations, Strategy, Analytical Skills, Problem Solving, Management",BCA,Padmashree Institute of Management and Sciences,,Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Astra Security,4.4,"Vulnerability Assessment and Penetration Testing (VAPT), Computer Networking, IT Infrastructure Management, Burp Suite, Nessus, OWASP ZAP, Code Review, Ethical Hacking, Penetration Testing, Vulnerability Assessment, Vulnerability Scanning, Threat & Vulnerability Management, Android Development, Figma (Software), User Experience (UX), Dart, Flutter, Microsoft SQL Server, Oracle SQL Developer, JavaScript, Python (Programming Language), Java, Deep Learning, Application Development, Web Development, HTML, Programming Languages, Problem Solving, Cascading Style Sheets (CSS), Software Development, Security Testing, Network Security, Application Security Assessments, Time Management, Governance, Risk Management, and Compliance (GRC), Cybersecurity, Software Development Life Cycle (SDLC), Logical Reasoning, Information Security, Presentation Skills, Story Pitching, Application Security, Performance Improvement, Blogging, Microsoft Excel, OWASP, Interpersonal Skills, Training and Development (HR), Self Learning, Personal Development, Writing",Master of Computer Applications - MCA,Vellore Institute of Technology,"Certified AppSec Practitioner (CAP), Certified Ethical Hacker (CEH), Ethical Hacking Essentials (EHE), Cybersecurity Foundations: Application Security, Cybersecurity Foundations: Governance, Risk, and Compliance (GRC), Cybersecurity for Small and Medium Businesses: Essential Training, Develop a High-Performance Mindset, Dynamic Application Security Testing, Efficient Time Management, Excel Formulas and Functions Quick Tips (2020), High Performance Habits (Blinkist Summary), How to Learn Faster, Learning the OWASP Top 10, Learning to Prioritize and Express Your Needs at Work, Problem-Solving Techniques, Security Testing Essential Training, Soft Skills for Information Security Professionals, Software Development Life Cycle (SDLC), Static Application Security Testing, The 3-Minute Rule: Say Less to Get More, Writing Under a Deadline, Writing a Compelling Blog Post, Google Cloud Certified Professional Cloud Architect, Cryptography and Network Security, Deep web, Introduction to Programming Using Python, Machine learning , HTML AND CSS
, SAP Certified Application Associate - SAP S/4HANA Cloud - Finance Implementation",Bengaluru,Karnataka,India,security_analyst
IAM Security Analyst ,Cyderes,8.5,"Implement and manage user identities, Implement authentication and access management, Plan and implement workload identities, Plan and implement identity governance",,,"Microsoft Certified: Identity and Access Administrator Associate (SC300), Okta Certified Professional",Bengaluru,Karnataka,India,security_analyst
SAP Security Analyst,Tata Consultancy Services,7.0,"SAP HANA, SAP Fiori, SAP Netweaver, SAP ERP, SAP Security, SAP GRC, Single Sign-On (SSO), SAP GRC Access Control, SAP S/4HANA, BO, BODS, SAP Security Administration",Bachelor of Technology - BTech,"sri Venkateswara College of Engineering and Technology Chittoor ,Andhra pradesh",,Bengaluru,Karnataka,India,security_analyst
Security analyst L2,Globals Inc.,6.0,"Digital Forensics, Incident Response, Vulnerability, EDR, Palo Alto Networks Cortex, Python (Programming Language), Endpoint Security, Cyber-security, Network Security, Vulnerability Management, Sentinelone , palo alto firewall , checkpoint firewall, Palo Alto Networks, Checkpoint Security, Checkpoint, Graylog,  splunk ,  suricata ,  sentinel one, Crowdstrike Falcon, Microsoft SQL Server, Microsoft Power BI, English, Industry standards, Security Awareness, Risk Analysis, Problem Solving, Application Security, Cybersecurity Tools, Information Security Analysis, Security Operations, Threat Analysis, Security Operations Center, Cyber Threat Hunting (CTH), Communication, Threat & Vulnerability Management, Governance, Risk Management, and Compliance (GRC), Malware Analysis, Vulnerability Assessment, Information Security, Cybersecurity, IBM QRadar, Splunk, SQL, siem",Bachelor of Technology - BTech,Pragati Engineering College,Microsoft Certified: Azure Security Engineer Associate,Bengaluru,Karnataka,India,security_analyst
Analyst II Information Security,DXC Technology,2.1,"Incident Response, Log Analysis, Azure Sentinel, Microsoft Defender, ArcSight, ServiceNow, Sumo Logic, Networking, Cybersecurity, Soft Skills, Internet of Things (IoT), Embedded Systems, C (Programming Language)",Bachelor of Engineering - BE,Vivekanandha College of Engineering for Women,"Microsoft Certified: Security Operations Analyst Associate, Microsoft Certified: Azure Fundamentals, Microsoft Certified: Security, Compliance, and Identity Fundamentals, Sumo Logic Fundamentals, National Conference ",Thanjavur,Tamil Nadu,India,security_analyst
Security Analyst - SOC,TerraPay,2.9,"Domain Name System (DNS), Software Troubleshooting, Computer Hardware Troubleshooting, Office Administration",,,,Bengaluru,Karnataka,India,security_analyst
Senior Information Security Analyst,Arrow Electronics,3.8,"Phishing, Information Security Management System (ISMS), Cyber-security, Cloud Infrastructure, Network Monitoring Tools, IDS, Threat Analysis, IPS, Confluence, Dashboards, Risk Analysis, ServiceNow, Jira, Amazon Web Services (AWS), Cybersecurity, Events, Root Cause, Monitoring Services, EDR, Vulnerability, Security Incident Management, Communication, Analytical Skills, Technical Reports, Root Cause Analysis, Technical Documentation, Cloud Computing, VMware, Information Security, Basic cloud security, Security Information and Event Management (SIEM), Basic network, Soc process, Splunk, LogRhythm, Malware Analysis, Cyber attacks, Incident Response",Master of Technology - MTech,Dr. Ambedkar Institute Of Technology,"splunk 7.x Fundamentals Part 1 (eLearning) , NSE 1 - Network Security Associate, NSE 2 Network Security Associate ",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,HKIT Cyber Security Solutions,3.7,"web application pentetration testing , Network Penetration testing, owasp top 10, Penetration Testing, Kali Linux, Tenable Nessus, Cyber security Analyst, Nmap, Burp Suite, ArcSight, IDS, IPS, Computer Science, Information Security, Vulnerability Assessment, Encryption, Firewalls, Security Information and Event Management (SIEM), Splunk, Cybersecurity, Threat Analysis",B.Tech,Qis Institute Of Technology,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Consultant,Aujas Cybersecurity,4.7,"Service-Level Agreements (SLA), Presentation Skills, Microsoft Defender, Microsoft 365, Virtual Private Network (VPN), ITIL, Information Technology, Security Monitoring, Security Controls, Vulnerability Assessment and Penetration Testing (VAPT), Kusto Query Language (KQL), Information Security Management, Security Management, Firewalls, Antivirus, Microsoft Office, Network Protocols, Transmission Control Protocol (TCP), Log Analysis, Incident Management, Microsoft Azure, Cyber Threat Intelligence (CTI), Vulnerability Assessment, Vulnerability, Cloud Computing, Forensic Analysis, Data Privacy, Malware Analysis, Azure Sentinel, Security Operations, Ethical Hacking, Cybersecurity, Incident Response, Business Planning, Cloud Security, Networking, English, Communication, Analytical Skills, Microsoft Excel, Network Security, Data Analysis, Security Analysis, Computer Network Operations, Computer Networking, Computer , Active Listening, Self-confidence, Conflict Resolution, Career Development, Professional Communication, Body Language, Influencing Others, Sensitive Issues, Cross-Cultural Communication Skills, Emotional Intelligence, Interpersonal Communication",Security operation center,SOC Experts ,"Communicating about Culturally Sensitive Issues, Communicating with Emotional Intelligence, Communicating with Confidence, Conflict Resolution Foundations, Developing a Feedback Mindset to Accelerate Your Career, Digital Body Language, Effective Listening, Influencing Others, Cybersecurity Breach Case Studies, IBM Cybersecurity Analyst Professional Certificate, Microsoft Certified: Azure Fundamentals, Penetration Testing, Incident Response and Forensics, CCL - M1, Partners - Singularity Core Knowledge Workshop, Microsoft Certified: Security Operations Analyst Associate, (ISC)² Candidate",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,KPMG India,3.7,"Analytical Skills, Research, Training, Communication, Strategy, Problem Solving, Arduino IDE, Operations Research, Python (Programming Language), Pandas (Software), Database Management System (DBMS), Java, HTML, Network Administration, Threat & Vulnerability Management, Software Development Security, Ethical Hacking",Bachelor of Technology - BTech,PES University,ISO 27001 Lead Auditor,Bengaluru,Karnataka,India,security_analyst
Cyber security Incident Response Analyst,NTT Ltd.,4.2,"Security, Cybersecurity, Presentations, Leadership, Engineering, Education, Communication, Information Security, Internet Protocol Suite (TCP/IP), OSI Model, Transmission Control Protocol (TCP), Ports ",BCA,"Seshadripuram First Grade College (S.F.G.C), Bengaluru",,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Wipro Limited,7.0,,Bachelor of Engineering,SJBIT,,Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,Visiminds Technologies Pvt. Ltd.,5.9,"Risk Assessment and Mitigation, Disaster Recovery Planning & Drills, ISO 27001 and SOC 2 Type 2 Compliance, SEIM, Docker, Blue Teaming, Virtualization, Web Development, Web Application Development, Teaching Assistant, Security Consulting, Nessus, SIEM, Information Security (INFOSEC), Ethics in cybersecurity, NIST Cybersecurity Framework (CSF), Client Relations, Team Management, Streamlining Process, Employee Training, English, Corporate Communications, English for Specific Purposes, Vulnerability Assessment and Penetration Testing (VAPT), API Testing, Red Teaming, Consulting, Amazon Web Services (AWS), AWS Security, AWS Identity and Access Management (AWS IAM), GitHub, Open-Source Software, DigitalOcean, Cyber Threat Intelligence (CTI), Splunk, Suricata, Malware Obfuscation Techniques, Blue Team, Database Management System (DBMS), CTF, Management, Event Planning, Pentesting, Team Leadership, Splunk Cloud, Network Monitoring Tools, Bash, Ethical Hacking, Penetration Testing, Programming, Wireless Networking, Computer Networking, Linux, Network Security, Cybersecurity",Master of Computer Applications - MCA,Jain (Deemed-to-be University),"Ethical Hacker, Introduction to Cybersecurity, AWS Educate Getting Started with Security, IT Specialist - Databases, Introduction to DFIR, IT Specialist - HTML and CSS, Introduction to Cyber Security, Blue Team Star Challenge, Autopsy Forensic, Qualys Vulnerability Analyst, Certified Ethical Hacker (CEH) v10",Bengaluru,Karnataka,India,security_analyst
Endpoint Security Analyst,Tech Mahindra,2.4,"Tanium, Threat & Vulnerability Management, Mobile Device Management, EDR, Crowdstrike Falcon, ADAudit, Endpoint Security, Docker, Django, PostgreSQL, Bootstrap (Framework), Vulnerability Scanning, Active Directory, Vulnerability Assessment and Penetration Testing (VAPT), Rapid7, Security Operations Center, Red Teaming, Vulnerability Assessment, Kali Linux, Penetration Testing, Application Security, Cryptography, Threat Analysis, Information Gathering, Full-Stack Development, Information Security, Network Security, Ethical Hacking, Cybersecurity, Communication, Git, Machine Learning, SQL, Problem Solving, Microsoft Office, Python (Programming Language), R (Programming Language)",Bachelor of Technology - BTech ,DIT UNIVERSITY,"Certified Ethical Hacker (CEH) , Foundations of Cybersecurity, Python Foundation with Data Structures, Symmetric Cryptography",Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,3i Infotech Ltd.,8.1,,Bachelor of Technology - BTech,JNTUK College of Engineering,,Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,Motherson Technology Services,16.0,"CEH, Network Administration, Incident Management, Splunk",Master of Technology - MTech,Vellore Institute of Technology,"ECC-CEH-Certificate, Getting Started with Wireshark: The Ultimate Hands-On Course, SC-900 Microsoft Security, Compliance, Identity Fundamentals, Data Loss Prevention (DLP) - Security breaches under control, Microsoft Azure - Beginner's Guide + AZ-900 - 2023, ECC-CTIA-Certificate, The Complete Splunk Enterprise Certified Admin Course, The Complete Splunk Beginner Course",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Inspira Enterprise,8.0,"ArcSight, Incident Response, Information Security, Security Information and Event Management (SIEM), DLP",Master's degree,Don Bosco Institute of Technology (D.B.I.T),,Bengaluru,Karnataka,India,security_analyst
Product Security Analyst,GE HealthCare,5.1,"Cybersecurity, Python (Programming Language), Penetration Testing, Bash, Shell Scripting, Java, Parallel Programming, OpenCL, Intel IPP, Reverse Engineering, Memory Forensics,   exploit development , Behavior-Driven Development (BDD), Spring Boot,   iungo,   docker, Containerization, Kubernetes, Microsoft Word, Microsoft Office, Microsoft Excel, Microsoft PowerPoint, C++, C (Programming Language), Data Structures",Master of Technology - MTech,NIT TRICHY ,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Infosys,5.6,"Microsoft Azure, Security Operations Center, Security Information and Event Management (SIEM), Security Monitoring, Azure Sentinel, Cyber Security Risk",,,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,SecureInteli Technologies,3.2,"Ethical Hacking, DDoS, Risk Management, Cyber attacks, Security Awareness, Communication, Teamwork, Network Switches, SanerNow Patch Management, Cyber-security, Continuous Monitoring, Service-Level Agreements (SLA), Internet Protocol Suite (TCP/IP), Simple Mail Transfer Protocol (SMTP), Vulnerability, Java, IPS, SIEM, Patch Management, Single Sign-On (SSO), Idam, Identity and Access Management (IAM), Cyber, IDS, Threat & Vulnerability Management, Splunk, OSI Model, Security Operations Center, Vulnerability Management, Threat Analysis, Security, Firewalls, Incident Response, IP Addressing, Cyber Kill Chain Framework, Cyber Threat Intelligence (CTI), Virtual Private Network (VPN), Dynamic Host Configuration Protocol (DHCP), Domain Name System (DNS), Cybersecurity, Palo Alto Networks, Tenable Nessus, Security Monitoring, Vulnerability Assessment, Phishing, Malware Analysis, Splunk Enterprise Security, Security Information and Event Management (SIEM), Selenium",BLDEA's College of engineering and technology vijayapura,Prerana English Medium High School Vijayapura,"Ethical Hacking Essential (EHE), Fortinet Network Security Expert Level 1: Certified Associate, Network defense essential , Jumpcloud Core Certification, Jumpcloud Core Certified",Bengaluru,Karnataka,India,security_analyst
Security Analyst,SISA,2.4,"Threat Detection, IT Security Policies, Data Security, Computer Forensics, Access Control, Disaster Recovery, Malware Detection, Cyber Threat Hunting (CTH), Threat Analysis, Playbook, SOAR, SIEM, Web Application Security, Penetration Testing, IT Security Analyst, Steganography, Linux, Cryptography, VAPT, Network Security, Networking, Basic Penetration Testing, Nmap, Wireshark, Burp Suite, Adobe After Effects, Adobe Premiere Pro",MSc,Karunya Institute of Technology and Sciences,"CompTIA Security+, IBM Cyber Security Analyst, Vulnerability Management, Foundations of Operationalizing MITRE ATT&CK, IT Fundamentals for Cybersecurity by IBM, Certified Application Security Practitioner, Web Fundamentals Learning Path, Fortinet Network Security Expert Level 3: Certified Associate",Bengaluru,Karnataka,India,security_analyst
Lead cyber security analyst,Target,5.8,"Security Operations, Incident Response, Malware Analysis, Shell Scripting, Python (Programming Language), Splunk, Web Development, C (Programming Language), JavaScript",BE - Bachelor of Engineering,M S Ramaiah Institute of Technology,Practical Junior Malware Researcher,Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,SISA,6.8,"Cyberark, PAM for Securities, Identity and Access Management (IAM), Log analysys , Attention to Detail, Security Systems, Web Application Firewalls, Cybersecurity, EDR, IPS f Firewalls , Security Research, Cyber Security Risk, Network Security, Cybersecurity Tools, Networking, Linux, Nmap, Transmission Control Protocol (TCP), Domain Name System (DNS), User Datagram Protocol (UDP), Kali Linux, Vulnerability, Security Information and Event Management (SIEM)",Bachelor of Engineering - BE,Visvesvaraya Technological University,Foundations of Threat Hunting,Bengaluru,Karnataka,India,security_analyst
Cyber Security Specialist,Softic Digitech,1.4,"Vulnerability Assessment, Risk Assessment, Version control:Github, Scripting and automation : python / Bash, Conterization : Docker, Cloud platforms : Aws, Infrastructure as code(Iac) : Ansible / cloud fromation, Continuous Integration/Continuous Deployment (CI/CD): Jenkins, Docker, SQL, CI, Amazon CloudWatch, Cloud Infrastructure, Terraform, Continuous Integration (CI), Kubernetes, Linux System Administration, DevOps, Jenkins, Amazon Web Services (AWS), Cascading Style Sheets (CSS), MySQL, HTML, JavaScript, Cloud Computing, Python (Programming Language), C (Programming Language)",Bachelor of Technology - BTech,Qis College of Education,,Bengaluru,Karnataka,India,security_analyst
Security Managed Services Analyst,Accenture in India,4.8,"Networking, web hacking, VAPT, Burpsuite, Information Security, Nmap, Application Security",Master of Technology - MTech,Chaitanya Bharathi Institute Of Technology,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,SA Technologies Inc.,7.6,"Digital Authentication, Multi-factor Authentication, Secure Authentication, Authentication Protocols, Security Analysis (Securities), Qualys, Tenable.sc, OWASP, Security, Security Monitoring, Incident Handling, Firewalls, Cyber, DLP, Incident Management, Security Incident Response, Security Incident & Event Management, Incident Response, Incident Investigation, Windows, Vulnerability Management, Vulnerability Assessment, Ethical Hacking, Cybersecurity, kali Linux, Information Security, Network Security, Python (Programming Language), Java, Nessus, Maltego, Hashcat, Vulnerability, Hacking, Vulnerability Scanning, ceh, SQL Injection, Nmap, Wireshark, CCNA, Metasploit, Burp Suite, Ettercap, Nikto, Kismet, Netsparker, Windows Server, .NET Framework, MongoDB, NoSQL",Bachelor of Commerce - BCom,PMR Degree College,"Fing IT Professional, Proofpoint Certified DLP Specialist 2024, Cybersecurity Awareness - CAPC, API Authentication, Qualys Guard Certified Specialist, OWASP API Security Top 10, Certified Ethical Hacker (CEH) , Cisco Certified Network Associate, FIRST CVSS v4.0 Certificate | FIRST Learning, Introduction to Programming Using Java",Bengaluru,Karnataka,India,security_analyst
Sr. Security Analyst/Incident Response,Confidential,11.1,"Security Operations, Splunk, Incident Response, Cyber Threat Hunting (CTH), ArcSight, Cybersecurity, Information Security, Security Information and Event Management (SIEM), Log Analysis, McAfee, Security Analysis, RSA Security, Email Security",Bachelor of Engineering - BE,Nagarjuna College Of Engineering and Technology,"Microsoft Certified: Azure Fundamentals, Microsoft Certified: Azure Security Engineer Associate, Email Fraud Defense - Level 1, Targeted Attack Protection (TAP) for Administrators - Level 1, Proofpoint Protection Server: Basics - Level 1",Bengaluru,Karnataka,India,security_analyst
Security Compliance Analyst,VMware,8.2,"ITGC, Audits, RSA Archer, IT GRC, Microsoft Excel, Compliance Assessments, ISO Standards, IT Controls, External Audits, Information Security, Microsoft Power BI, Sarbanes-Oxley Act, General Data Protection Regulation (GDPR), ISO 27001",Bachelor of Engineering - BE,NMAM Institute of Technology,"ISO 27001 Lead Implementer - Information Security Certification, ISO 27001 – Certified Lead Auditor, ISO 27701 (PIMS) - Certified Lead Implementer Professional, ISO 41001 (Facility Management System) – Certified Lead Implementer Professional",Bengaluru,Karnataka,India,security_analyst
IT Analyst,Tata Consultancy Services,6.4,"IBM QRadar, Cyber Threat Intelligence (CTI), Security Operations Center, Microsoft Azure, ArcSight, Security, Cyber, Security Information and Event Management (SIEM), CompTIA, Vulnerability Management, Incident Response, DLP, IPS, FIM, IT Operations, Cybersecurity, Network Security",Bachelor of Technology,Orissa Engineering College,"CompTIA Security+ ce Certification, Microsoft Certified: Security Operations Analyst Associate, Microsoft Certified: Azure Fundamentals, Cybersecurity Essentials, Introduction to Cybersecurity, Application & Service Attacks, Incident Response, Forensics, Recovery,  & Security Controls, Vulnerability Management, ArcSight Data Platform Knowledge Check , Level 320 , ArcSight ESM Knowledge Check, Level 320 , CompTIA Security+: Social Engineering Techniques & Attack Types, ITIL 4 Foundation Level",Bengaluru,Karnataka,India,security_analyst
Security Delivery Senior Analyst,Accenture,7.7,"WAPT, VAPT, Vulnerability Assessment, Source Code Review, Android Testing",Bachelor of Engineering - BE,R.T.M.N.U,"Certified AppSec Practitioner, CISC, CPFA , CPH, Certified Ethical Hacker (CEH)",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,CYFIRMA,2.4,"DeTCT - Digital Risk Protection Platform, DeCYFIR, Teamwork, Team Leadership, Problem Solving, Vulnerability Assessment, Network Security, Threat Analysis, Cybersecurity, Communication, Git, JavaScript, Hibernate, Spring MVC, Spring Boot, spring core, Amazon Web Services (AWS), REST full service , Web Services, Skill Development, Events, Java, Core Java, SQL, HTML, Cascading Style Sheets (CSS)",,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,security_analyst
