current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Laravel Developer,Esteplogic IT Solutions Pvt. Ltd.,2.2,"Vue.js, Laravel , CakePHP, Riverpod State management library , Dart language, Mobile Application Design, Laravel, MySQL, PHP, Facebook Marketing, MySQLi, HTML5, Social Media, Digital Marketing, Online Advertising, Mobile Marketing, Online Marketing, Web Design, Html, Adobe Photoshop, Cascading Style Sheets (CSS), Bootstrap, Microsoft Word, Microsoft PowerPoint, Python (Programming Language), Teamwork, Leadership, Termux, Flutter, PhpMyAdmin, AJAX, JavaScript, jQuery",Master of Computer Applications - MCA,CGC Jhanjeri,,Chandīgarh,Chandigarh,India,mobiledevFinal
Associate Software Engineer,EY,1.6,"Mobile Application Development, React Native, React.js, Tailwind CSS, HTML, JavaScript, Java, C (Programming Language), Web Development, Leadership",Bachelor of Technology - BTech,Cochin University college of engineering ,,Alappuzha,Kerala,India,mobiledevFinal
Flutter developer ,ToXSL Technologies,2.4,"Android Studio, Getx, Firebase, FCM, Continuous Integration (CI), CI, Containerization, Continuous Integration and Continuous Delivery (CI/CD), Infrastructure as code (IaC), Flutter debugging , Amazon EC2, Flutter , Debugging, Debugging Code, Microsoft Excel, Shell Scripting, Flutter, HTML/CSS, c++/oops, Database(mysql), Python (Programming Language), Kotlin, C (Programming Language), Cascading Style Sheets (CSS), MySQL, SQL, Bash, Dart, JSON, Matplotlib, NumPy, HTML, Bootstrap (Framework), Android Development, Linux, Amazon Web Services (AWS)",Master of Computer Applications - MCA,CHANDIGARH UNIVERSITY," Python 3 Programming Specialization,  Python Classes and Inheritance, Data Collection and Processing with Python, Python Basics, Python Functions, Files, and Dictionaries, Python Project: pillow, tesseract, and opencv",Kanpur,Uttar Pradesh,India,mobiledevFinal
SDE 1,Brick & Bolt,7.4,"Data Structures, Kotlin Coroutines, Object-Oriented Programming (OOP), Dagger (Software), Python (Programming Language), Skill Development, Mobile Applications, Leadership, Gradle, GitHub, Performance Tuning, User Interface Design, Business Requirements, Gitlab, Debugging, Android Navigation Drawer, SQLite, JSON, Programming, Bluetooth, Wireframing, Integrated Development Environments, Version Control, Problem Solving, Communication, Computer Science, Android Design, Rest API, Retrofit, Event Management, Team Building, Database Management System (DBMS), Human Resources (HR), Android, Firebase, Java, C++, Android Development, Machine Learning, Linux, Kotlin, Microsoft Office, Presentations",Master of Technology - MTech(integrated),Vellore Institute of Technology,"Cryptocurrency and Blockchain Technology , SQL for Data Science, Artificial Intelligence Course, Responsive Web Design",,,India,mobiledevFinal
App Developer,HandBuiltApps,7.1,"Logo Design, User Interface Design, MySQL, Eclipse, C, Java, PHP, Adobe Photoshop, CorelDRAW, Microsoft Office, React.js, Redux, Redux Thunk, React redux, Android Studio, Xcode, Axios, Realm Database, MongoDB, Cascading Style Sheets (CSS), Object-Oriented Programming (OOP), HTML, React Native, JavaScript, Android SDK, C++, Mobile Application Development, Bootstrap, Adobe Illustrator, Programming",Bachelor's degree,AYYA NADAR JANAKI AMMAL COLLEGE,,Sivakasi,Tamil Nadu,India,mobiledevFinal
Senior Software Engineer,Ksolves India Limited,5.5,"iOS, Scaled Agile Framework, Amazon Web Services (AWS), GitHub, TypeScript, Google Maps API, Mobile Application Development, Cameras, Redux Thunk, JavaScript eXtension (JSX), REST APIs, iOS Development, Swift (Programming Language), Cascading Style Sheets (CSS), HTML, ECMAScript, MySQL, Unit Testing, Problem Solving, Debugging, Code Review, Production Deployment, Api integration , Object-Oriented Programming (OOP), Jira, Agile Methodologies, Client Communication, Software Development, Front-End Development, Android Studio, Xcode, Git, Redux.js, JavaScript, react native ",Bca,Jaipur National University,,Bhīlwāra,Rajasthan,India,mobiledevFinal
Mobile Application Developer,NexFuga,4.9,"React Native, NestJS, Docker, Postgre, FastAPI, GetX, Clean Coding, Model-view-viewmodel (MVVM), Career Counseling, Student Counseling, End-to-end Testing, Agile Methodologies, Software Development Life Cycle (SDLC), Software Projects, Computer Engineering, Programming Concepts, Debugging, System Integration Testing, Flutter, API, Firebase, Dart, Data Storage, Server Side, Workload Prioritization, Team-focused, Unit Testing, Web Applications, Programming, Product Quality, Skill Development, Databases, JSON, Mobile Applications, Core Java, API Testing, Postman, Scripting, Amazon Web Services (AWS), AWS, AWS Cloud, AWS Certification, Cloud Computing, Cloud Services, Teamwork, Computer Science, Microsoft Office, Leadership, Microsoft SQL Server, Research, Analytical Skills, Data Analysis, C (Programming Language), Java, MySQL, SQL, Microsoft Excel, Microsoft Power BI, Cascading Style Sheets (CSS), JavaScript, Front-End Development, Algorithms, UI/UX Designer, Data Structures, HTML, Python (Programming Language), Bootstrap, C++, Problem Solving, Communication, English, Data Structure and Algorithm",Bachelor of Technology - BTech,Vellore Institute of Technology,"Salesforce Developer Virtual Internship, Postman API Fundamentals Student Expert, AWS Certified Cloud Practitioner, Baseline: Deploy , Baseline: Infrastructure, Cloud Architecture, Cloud Engineering, DevOps Essentials, Google Cloud Essentials, Google Cloud's Operations Suite, Google Developer Essentials, Kubernetes in Google Cloud, Networking in Google Cloud , OK Google: Build Interactive Apps with Google Assistant, Data Science Orientation",Bhopāl,Madhya Pradesh,India,mobiledevFinal
Sr Software Engineer ,Tech Mahindra,4.2,"Logical Reasoning, Kotlin Coroutines, Problem Solving, Mobile Technology, Design, Mobile Solutions, SQLite, Graphic Design Principles, XML, Attention to Detail, Agile Development, User Requirements, Software Development, Injections, Software Lifecycle, Object-Oriented Programming (OOP), Spring MVC, Dagger (Software), JUnit, RxJava, E-Commerce, Application Programming Interfaces (API), Industry standards, Computer Science, Application Development, ProGuard, SDKs, Coroutines, Design Patterns, Creative Problem Solving, JSON, Mobile Application Development, Mobile Applications, User Experience (UX), Strategic Planning, Google API, Flutter, Dart, Singleton, Dependency Injection, Android Studio, Android Design, Android Testing, Google Material Design, User Interface Design, Debugging, ADB, Model-view-viewmodel (MVVM), Agile Methodologies, Android Jetpack, Zendesk, Android SDK, REST APIs, Git, Google Cloud Platform (GCP), Kotlin, Firebase, Java, Android, Android Development",Bachelor of Technology - BTech,CHANDIGARH UNIVERSITY,,Chandīgarh,Chandigarh,India,mobiledevFinal
Senior Flutter Developer ,InfoTrack Telematics Pvt Ltd,5.1,"Flutter , iOS, Android, Git, Mobile Application Development, Mobile Operating Systems, Computer Engineering, Scrum, Code Review, Software Development, Object-Oriented Programming (OOP), Computer Science, Programming Languages, Design, Dart, Figma (Software), Web Technologies, Wireframing, Redux.js, Responsiveness, React.js, JavaScript, HTML, Cascading Style Sheets (CSS), Full-Stack Development, Front-end Development, Mobile Applications, Machine Learning, Microsoft Office, Microsoft Word, Microsoft PowerPoint, TensorFlow, Flutter, User Interface Design",Bachelor of Engineering,"JYOTHY INSTITUTE OF TECHNOLOGY, BANGALORE",Flutter - Beginners course,Bengaluru,Karnataka,India,mobiledevFinal
,,,"KMP, Algorithms, C++, Java, Kotlin Jetpack Compose, Data Structures, English, C (Programming Language), Object-Oriented Programming (OOP)",Bachelor of Technology - BTech,Yeshwantrao Chavan College of Engineering - YCCE,,Nagpur,Maharashtra,India,mobiledevFinal
Flutter developer ,ApexDreamStudio,3.3,"Dart, Flutter, Firebase, REST APIs, PHP, Computer application, Java, Python (Programming Language), HTML, Cascading Style Sheets (CSS), JavaScript",BCA,Maharishi Markandeshwar (Deemed to be University) Official,,,Punjab,India,mobiledevFinal
Android Mobile Applications Developer,Suguna Foods Private Limited,17.8,"Flutter, AI, Spring Boot, Web Design, PHP, JSON, JavaScript, HTML, C, C++, MySQL, jQuery, CSS, JSP, DHTML, Android Development, Mobile Application Development, Mobile Applications, Web Development, Software Development, Databases, Search Engine Optimization (SEO), HTML5, Adobe Photoshop, Android, Computer Science, AJAX, SQL, Programming, C#, PhpMyAdmin, Visual Studio, WordPress, Laravel Framework, Web Application Development, Responsive Web Design, Android Studio, Model-View-Controller (MVC), Back-End Web Development, Java, Front-end Development, Object-Oriented Programming (OOP), Android SDK, Bootstrap, Retrofit, Gson, Blockchain, React.js, React Native, Model-view-viewmodel (MVVM), Kotlin, Git",Backend Developer/DSA,Scaler,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Mobile Application Developer (Flutter Developer),Sorigin Group,1.9,"Generative AI Concepts , Prompt Engineering, AI-Powered Research, Productivity Tools, LinkedIn Optimization, Personal Branding, Generative AI Concepts, Advanced slide design & visual storytelling, Effective data visualization, Animation & transitions for impact, Mastery of PowerPoint shortcuts and productivity hacks, Presentation structuring & audience engagement, Advanced Excel functions, Pivot Tables, VLOOKUP, Hlookups, Data Visualization,  charts and graphs , Data Analysis, problem solving with excel, Flutter, Dart, Firebase, Cloud Firestore, Git, GitHub, MySQL, Web Design, Customer Service, Customer Relationship Management (CRM), Asset Management, Brand Management, Customer Success, KAM, Business Process Improvement, Agile Methodologies, SQL, Visual studio code, Bootstrap (Framework), Core Java, Object-Oriented Programming (OOP), CorelDRAW, Microsoft PowerPoint, Microsoft Word, JavaScript, Microsoft Excel",Bachelor of Engineering - BE,Dhole Patil College of Engineering,"Foundations of AI & Everyday Productivity, Flutter Development, PowerPoint Mastery, Excel Interview Mastery",Pune,Maharashtra,India,mobiledevFinal
Flutter developer ,Mindnotix Software Solutions,3.0,"Android Development, Flutter developer , Android Jetpack, Firebase, State Management, XML, Realm Database, AES, MySQL, Model-view-viewmodel (MVVM)",Bachelor of Technology - BTech,Francis Xavier Engineering College,,Thenkasi,Tamil Nadu,India,mobiledevFinal
Senior Software Engineer,Victoria's Secret,8.2,"Kotlin Coroutines, Coroutines, Problem Solving, Firebase, Multithreading, Model-view-viewmodel (MVVM), Android Development, Core Java, Android, Kotlin, RxJava, Mobile Application Development, Dagger, Threads, Git, JavaScript, Cascading Style Sheets (CSS), HTML",Bachelor's degree - Computer Science,"PES College of Engineering, Mandya",,Bengaluru,Karnataka,India,mobiledevFinal
React Native Developer,Persistent Systems,3.8,"Application Programming Interfaces (API), HTML, Social Integration, TypeScript, State Management, Messaging, Firebase, Redux, Redux.js, React.js, React Native, Cascading Style Sheets (CSS), JavaScript, Bootstrap, C++, C (Programming Language), HTML5, Java, Teamwork, Leadership",Master of Computer Applications - MCA,Maharaja Agrasen Institute of Management and Technology,HTML/CSS,Jagādhri,Haryana,India,mobiledevFinal
Software Engineer - Mobile Application Development,Tech Mahindra,7.8,"React Native, PostgreSQL, Microservices, GraphQL, Java Native Interface (JNI), Android NDK, Query Languages, Programming Languages, SQL Database Administration, Relational Databases, Computer Science, Docker Products, Computer Engineering, Android Espresso , Android Jetpack, Dependency Injection, Unit Testing, Continuous Integration and Continuous Delivery (CI/CD), Git, Databases, Web Applications, Mobile Operating Systems, Application Development, Collaborative Problem Solving, Debugging Code, Hive, Firebase, Continuous Delivery (CD), Continuous Integration (CI), Agile Methodologies, Google Analytics, Application Deployment, Mitigation Strategies, Information Security Management System (ISMS), Creative Ideation, Project Metrics, Programming, iOS, Mobile Architecture, System Development, System Deployment, Software Development, Passionate about Work, Design Patterns, User Interface Design, Test-Driven Development, Representational State Transfer (REST), JavaScript, Amazon Web Services (AWS), Networking and localization, Package Management, Performance optimization, Security best practices, Database management, CI/CD pipelines, User experience design, Testing and debugging, Kotlin Coroutines, SDKs, REST APIs, GitHub, Provider, bloc, clean framework, Android, Mobile Applications, Google API, kotlin multipletform, E-Commerce, memento, Swift (Programming Language), iOS Development, Cross-platform Development, android developer, Kotlin, Java, Object-Oriented Programming (OOP), Android developer, Realm Database, Android SDK, SQLite, RxJava, JSON, Public Speaking, Model-View-Presenter (MVP), Mobile Application Development, sdk, google map, Android Studio, Model-view-viewmodel (MVVM), Data Structures, Algorithms, Engineering, Problem Solving, Application Programming Interfaces, Design, Flutter, Android Development, Dart, State Management",Bachelor of Technology,"FEROZE GANDHI INSTITUTE OF ENGG AND TECHNOLOGY , RAEBARELI","Java SE 8 Programmer I, Problem Solving (Intermediate) Certificate, Flutter Development Bootcamp, Flutter Bloc Essential Course",Bengaluru,Karnataka,India,mobiledevFinal
Lead Software Engineer,CentraLogic Consultancy Limited,2.8,"Programming Languages, Git, GitHub, Android Development, Figma (Software), JavaScript, Agile Development, Computer Science, Responsive Web Design, Mobile Applications, iOS Development, Web Applications, Mobile Application Development, Android, User Interface Design, iOS, Software Development, Application Programming Interfaces (API), Web Services API, Technical Leadership, REST APIs, Agile/Scrum, Leadership & Mentorship, Flutter bloc, State Management, Postman API, AngularJS, Flutter, TypeScript, Dart, JSON, Swagger API, Bootstrap, Java, HTML5, CSS3, Full-Stack Development, Machine Learning, Microsoft Azure, HTML, MySQL, Problem Solving, Web Development, Agile Methodologies, Python (Programming Language), PHP, Front-End Development, Engineering, English, Research, Communication, Finance, Teamwork, Computer Engineering, Hindi",Bachelor of Engineering - BE,SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering Chandwad Nashik,"Continuous Delivery and Managing Builds with Azure DevOps, Developing Back-End Apps with Node.js and Express, Build a Mobile App with Firebase, Introduction to DevOps, OKR Certification: Leadership and Goal Setting, Flutter and Dart: Developing iOS, Android, and Mobile Apps",Pune,Maharashtra,India,mobiledevFinal
Data Engineer,Information Technology ,2.5,"Informatica PowerCenter, Tableau, Ab initio - ETL Developer, Google Cloud Platform (GCP), Data Structure and Algorithm, Data Engineering, Oracle Database, Express.js, AutoCAD, Model-View-Controller (MVC), Web Development, Software Development, Research and Development (R&D), Computer Technology, Team Management, Problem Solving, Critical Thinking, Project Management, Entrepreneurship, Java Programming, Audio Editing, Artificial Intelligence (AI), Algorithms, Computer Networking, HTML, Application Programming Interfaces (API), SQL, React.js, Node.js, Java Script, Software Engineering Practices, Digital Photography, Cascading Style Sheets (CSS), Full-Stack Development, Data Structures, Interpersonal Communication, Systems Engineering, Collaborative Problem Solving, HTML5, Teamwork, Interpersonal Skills, Public Speaking, Communication, Information Technology, Digital Marketing, Analytic Problem Solving, Effective team member, Object-Oriented Programming (OOP), Git and Git Hub, Communication Technologist, Adobe Dreamweaver ( HTML / CSS )",Electronics Engineering,"Government College of Engineering, Thanjavur","Public Speaking MasterClass, Web Development, Artificial Intelligence, Data Structure and Algorithm, Git and Github, Java Programming, 3D Designing, ICT Academy Project Certification, Analytic Problem Solving, Digital Marketing , Cybersecurity , Informatica Powercentre, Tableau Certified",Chennai,Tamil Nadu,India,mobiledevFinal
Full-stack Developer ,Entrar,3.5,"Full-Stack Development, Three.js, Animation,  node js, MongoDB, Express.js, Next.js, Material-UI, Tailwind CSS, SASS, 3D Animation, JavaScript eXtension (JSX), REST APIs, HTML, Front-End Design, Git, JavaScript Libraries, Front-End Development,  , npm, CLI, Node.js, React.js, Information Technology, Cascading Style Sheets (CSS), HTML5, Engineering, Operating Systems, c language, JavaScript, Microsoft Office, Microsoft Azure, WordPress, Python (Programming Language), PHP, GitHub",,Masai,,Bengaluru,Karnataka,India,mobiledevFinal
Full-stack Developer,KeepInvesting,1.7,"Clean Coding, Debugging, push notifications, Cloud messaging , React Hooks, Android Development, Databases, Computer Science, Communication, Problem Solving, React Native, Redux, Responsive ui, Firebase, Authentication Systems, jQuery, User Interface Design, Teamwork, Cross-functional Team Leadership, Interfaces, English, HTML, Tailwind CSS, REST APIs, Responsive Web Design, Front-End Development, React.js, Team Management, Web Development, Analytical Skills, DSA, Design, Computer Engineering, Engineering, HTML5, Cascading Style Sheets (CSS), JavaScript, Node.js, C++, Dsa, MongoDB",Bachelor of Technology - BTech,"J.C. Bose University of Science and Technology, YMCA",,Hyderābād,Telangana,India,mobiledevFinal
Software Engineer II,JPMorganChase,5.2,"iOS Development, Android Jetpack, SwiftUI, Swift (Programming Language), Firebase, Mobile Application Development, Android Development, Kotlin, MERN Stack, React Native, Full-Stack Development, Front-end Development, Event Photography, Graphic Design, React.js, C++, Blockchain, Solidity, HTML5, Cascading Style Sheets (CSS), Bootstrap, JavaScript, Node.js, MongoDB, GatsbyJS, Apollo GraphQL, Back-End Web Development, Express.js, Inkscape, Git, Github",Bachelor of Engineering - BE,JSS SCIENCE AND TECHNOLOGY UNIVERSITY,,Bengaluru,Karnataka,India,mobiledevFinal
Technical Lead,Hinduja Tech Limited,9.7,"Java, SQL, XML, Software Development, Project Management, Android Development, Android SDK, Flutter, mvvm, Mobile Application Development, Android Studio, JSON, Git, flutter, Dart, Object-Oriented Programming (OOP), SQLite, Android jetpack, Android",Bachelor of Engineering - BE,"Saveetha University, Chennai","Flutter App Development Bootcamp with Dart, Complete flutter app development for android",Chennai,Tamil Nadu,India,mobiledevFinal
,,,"C · MySQL · PHP · C++ · Dart · Firebase · REST APIs · Figma (Software), C++, C, Dart, Figma (Software), REST APIs, MySQL, Java,  Firebase, PHP, Flutter App Developer ",BCA ,Harivandana College ,,Ahmedabad,Gujarat,India,mobiledevFinal
Flutter Developer,texol,3.6,"SQL, State Management, Django, Problem Solving, REST APIs, Agile Software Development, Programming, HTML5, Cascading Style Sheets (CSS), Mobile Application Design, iOS Development, Mobile Applications, Android Development, Computer Engineering, Firebase, Cloud Firestore, Easily Adaptable, User Experience (UX), User Interface Design, Mobile Application Development, GitHub, Dart, Flutter, Microsoft Visual Studio Code, Git, C (Programming Language), Figma (Software), Adobe Photoshop, Python (Programming Language), Microsoft Excel, Graphic Design, MySQL",Bachelor's degree,"EMEA College of Arts and Science, Kondotty",,Malappuram,Kerala,India,mobiledevFinal
Mobile Application Developer,Vedha Innovations (Google Partner),7.2,"JavaScript, TypeScript, HTML5, Cascading Style Sheets (CSS), Flutter, React Native, Android SDK, Firebase, REST APIs, Git, Google Play Console, UI/UX, Social Media, Figma (Software), Adobe Photoshop, Canva, Figma (Software) , AutoCAD, Production tool, Public Speaking, Drawing, C (Programming Language), CATIA, LabVIEW, Engineering Drawings, FEM analysis, CAD/CAM, Online Research, Online Social Networking, Microsoft Office, Microsoft Excel, Microsoft Word, Teamwork, Group Work, Online Gaming, Online Advertising, Editing, Aerodynamics, Structural Analysis",Bachelor's degree,Lakireddy Bali Reddy College of Engineering(Autonomous),,,Telangana,India,mobiledevFinal
Software Developer,Tetra Motors,1.8,"Mobile Application Development, Kotlin, Dart, Microsoft Office, Flutter, Communication, Team Management, C++, Teamwork, Team Leadership, Teaching",Bachelor of Technology - BTech,Indian Institute of Information Technology Ranchi,,Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,MY MUDRA FINCORP LIMITED,2.1,,Higher National Diploma,"St.mary's polytechnic college, Palakkad",,Thrissur,Kerala,India,mobiledevFinal
Software Engineer,Hardwin Software Solutions Pvt Ltd.,3.9,"Mobile Application Development, Firebase, Design Patterns, Cd, CI, Android, XML, Coroutines, Gradle, Android Design, Scrum, Android Development, Git, Android SDK, REST APIs, JSON, Model-view-viewmodel (MVVM), Android Studio, Kotlin, Java",Bachelor of Engineering - BE,Tamil Nadu Jobs india,,Bengaluru,Karnataka,India,mobiledevFinal
Web/Mobile app developer ,Giridhara Software Services Pvt Ltd,4.1,"Entity Framework (EF) Core, Mobile Applications, Jira, .NET MAUI, GitHub Copilot, Git BASH, Git, GitHub, ASP.NET Web API, ASP.NET Core, Team Leadership, Management, Azure DevOps Server, .NET Framework, ASP.NET, MAUI, Language Integrated Query (LINQ), Microsoft Power BI, ASP.NET MVC, Unit Testing, C#, SQL, MySQL, MVVM, SQLite, Xamarin Forms, C (Programming Language), LabVIEW, JavaScript, Cascading Style Sheets (CSS), Bootstrap, Leadership, Public Speaking, Microsoft Excel, Microsoft SQL Server, Microsoft Azure, PostgreSQL, xamarin, Software Development",Bachelor of Engineering - BE,Velammal Institute Of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Flutter developer,Goanny Technologies,2.8,"Programming SKILLS • Software applications • API design Code reviews, Engineering, Flutter, Dart",Bca,"S S Jain Subodh P G College, Jaipur",,,,India,mobiledevFinal
Developer,SAP,7.8,"Android Development, Java, SQL, Object-Oriented Programming (OOP), Mobile Applications, Software Development, Database Design, User Interface Design, Computer Science, Firebase, SQLite, Git, Adobe XD, Databases, XML, Management, Customer Service, Android Studio, Mobile Application Development, UIX, Data Analytics, Leadership, Flutter",BTech - Bachelor of Technology,PES University,,Bengaluru,Karnataka,India,mobiledevFinal
App Developer,AKV TECHNOLOGIES,2.8,"RAG, Retrieval-Augmented Generation (RAG), Web App Development, Firebase, Git, Agile Methodologies, Scrum, JavaScript (ES6+), Application Programming Interfaces (API), UI/UX Design, Redux.js, Mobile Application Development, Web Development, Asset Management, React Native, TypeScript, GitHub, Gitlab, Postman API, Node.js, MySQL, React.js, Web Technologies, Algorithms, C++, C (Programming Language), Tomcat, Spring MVC, Data Structures, Software Analysis, Web Services, Java Virtual Machine (JVM), Full-Stack Development, Teamwork, Spring Boot, Database Administration, HTML5, Object-Oriented Programming (OOP), Java, Database Triggers, Front-End Development, Written Communication, Databases, Analytical Skills, Causal Analysis, SOAP, JavaServer Pages (JSP), Model-View-Controller (MVC), Servlets, User Stories, Technical Presentations, Coding Standards, Logics, Database Management System (DBMS), Java Database Connectivity (JDBC), English, Communication, Problem Solving, JavaScript, Core Java, HTML, Cascading Style Sheets (CSS), SQL, Spring Framework",Bachelor of Technology - BTech,Indo Global College of Engineer,"AWS - Solutions Architecture Job Simulation, Deloitte Australia - Cyber Job Simulation",Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,Space-O Technologies,3.4,"Figma, Crashlytics, Tailwind CSS, Expo, Mapbox, React Native, JavaScript, TypeScript, Redux, REST APIs, User Interface Design, Functionality, Mqtt, Bitbucket, Gitlab, Test Cases, Sonarqube, Continuous Integration and Continuous Delivery (CI/CD), Firebase, GitHub",Bachelor of Engineering - BE,Gujarat Technological University,"HackerRank Certified JavaScript, Cutshort Certified React Native",Ahmedabad,Gujarat,India,mobiledevFinal
Senior Software Engineer (Android),GoTo Group,8.9,"Mobile Applications, Coroutines, Android, Mockito, Kotlin Coroutines, Android Jetpack, Dagger (Software), Code Design, Problem Solving, Model-View-Controller (MVC), UI Automation, Integration Testing, Unit Testing, Mobile Application Development, Android Framework, Android Development, Java, Kotlin, Coding, Computer Science, Android Studio, Android SDK, Django, Python (Programming Language), Pycharm, Object-Oriented Programming (OOP), Debugging, JSON, Git, SQLite",Bachelor of Computer Applications,Savitribai Phule Pune University,,Bengaluru,Karnataka,India,mobiledevFinal
App Developer,Booming Bulls Academy™,1.4,"Stack, Unit Testing, Representational State Transfer (REST), Back-End Web Development, API Development, English, Mobile Applications, JavaScript Frameworks, Flutter, Responsiveness, Responsive Web Design, Amazon Web Services (AWS), Node.js, Application Development, HTML5, Front-End Development, Application Programming Interfaces (API), MongoDB, Data Structures, Object-Oriented Programming (OOP), Software Development, XML, Web Applications, TypeScript, React Native, React.js, PL/SQL, Computer Science, SQL, Programming, REST APIs, C++, Java, C (Programming Language), HTML, JavaScript, Cascading Style Sheets (CSS)",Bachelor of Technology - BTech,Chitkara University,"Certificate of Participation in Level 1.1: E-Commerce , Certificate of Participation in Level 1.1: E-Commerce ",Rājpura,Punjab,India,mobiledevFinal
Software Engineer,Baker Hughes,4.0,"Mobile Application Development, Model-view-viewmodel (MVVM), SQLite, Databases, React Native, TensorFlow, Front-End Development, Android Development, React.js, Java, Flutter, Amazon Web Services (AWS), PyQt, AWS Lambda, Amazon Dynamodb, REST APIs, C++, Python (Programming Language), Machine Learning, Object-Oriented Programming (OOP), Deep Learning, C (Programming Language), java, GitHub, Git, SQL",BTech,National Institute of Technology Durgapur,"30 Days of Google Cloud - Data Science & ML Track and Cloud Engineering Track, Deep Learning Specialisation
, IBM Data Science Professional
Certificate, Python For Data Science And Machine Learning",Bengaluru,Karnataka,India,mobiledevFinal
Flutter developer ,Brototype,1.8,"MongoDB, Web Applications, Software Development, Mobile Applications, Mobile Application Development, Object-Oriented Programming (OOP), Provider, Getx, Bloc, Git, Webview, Figma (Software), Firebase, Self-Directed Learning, Problem Solving, Dart, Hive, REST APIs, Flutter",Bachelor of Arts - BA,University of Calicut,,,Kerala,India,mobiledevFinal
Senior Mobile App Developer ,Pixel Mind IT Solutions,4.5,"Firebase, Socket.io, TypeScript, Mobile Application Design, Angular Material, JavaScript, Cascading Style Sheets (CSS), HTML5, Angular, Git, React.js, React Native",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,mobiledevFinal
GenAi App Developer,Quantiphi,4.3,"Generative AI, Vertex AI, DevOps, GitHub, L2/L3 protocols, Object-Relational Mapping (ORM), Representational State Transfer (REST), Communication, Product Design, Software Development, Communication Protocols, JavaScript, Test Driven Development, Git, Amazon Web Services (AWS), WebSocket, 4G, LTE, 3GPP, 5G New Radio (NR), Telecommunications, Server Side, Prioritize Workload, Databases, Programming, Image Processing, Computer Vision, Edge Computing, Google Cloud Platform (GCP), 5G, Mobile Edge Computing (MEC), Artificial Intelligence (AI), Intelligent Video Analytics, Anthos on Bear Metal, Process Improvement, Information Technology, C (Programming Language), Linux, Python (Programming Language), Data Structures, Project Management, Linux System Administration, java, MATLAB, c , python, Java, Django, Web Application Development, Back-End Web Development, Front-end Development, Web Development, Software Deployment",B. Tech,KL University,"Associate cloud engineer, Deploying Django Apps: Make Your Site Go Live, Django: Forms, Introduction to Cybersecurity, Learning Django, Test-Driven Development in Django, Learning MATLAB, Problem Solving, Hackerrank certified C (Advanced) skills, Cloud Digital Leader, Huawei Routing and Switching",Bengaluru,Karnataka,India,mobiledevFinal
Flutter App Developer(Freelancer),Self Employed,6.2,,Bsc It,AISECT University - India,,,Gujarat,India,mobiledevFinal
Packaged Application Development Associate ,Accenture in India,2.2,"Spring Framework, Spring MVC, Spring Boot, Spring Data, Spring Batch, Spring Security, Jakarta Persistence, jpa, Core Java, XML, Java Development, Jakarta Servlet, JavaServer Pages (JSP), jee, Java Database Connectivity (JDBC), HTML5, C++, MySQL, Java, C (Programming Language), Bootstrap, Css, HTML, Engineering",Bachelor of Engineering - BE,AMC Engineering College - India,Microsoft Certified: Azure Fundamentals,Bengaluru,Karnataka,India,mobiledevFinal
Team Leader,OptimumBrew Technology,6.8,"Flutter Application Development, DhiWise Flutter Builder, Flutter, Programming, Java, Programmable Logic, Object-Oriented Programming (OOP), Android, Android Design, Android Support, Android SDK, Android Studio, Kotlin, Model-view-viewmodel (MVVM), Android Development, Mobile Application Development, HTML, Cascading Style Sheets (CSS), PHP, HTML5, Core Java, C++, C (Programming Language)",Bachelor of Engineering - BE,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",,Surat,Gujarat,India,mobiledevFinal
Flutter developer,Jnana Inventive Private Limited,1.8,"Flutter, Dart, Material-UI, Flutter Components and widgets, Model-view-viewmodel (MVVM), Retrofit, razor pay Api integration, Firebase, Repositories, JSON, Android Design, Application Development, Computer Science, Java, Mobile Interface Design, Knowledge of SQL, Android Components , Mobile Application Design, XML Programming, Android Development, Android Studio, Basic Android development with kotlin",Bachelor of computer Application,Saradha Gangadharan College,,Puducherry,Puducherry,India,mobiledevFinal
Software Developer,Flipkart,5.4,"Objective-C, React Native, Combine, SwiftUI, iOS Development, Swift (Programming Language), Flutter, dart, ARKit, Mobile Applications, Core Data, Model-view-viewmodel (MVVM), Software Development, Xcode",B.E,K.Ramakrishnan College of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Developer,Antino,4.2,"Cloud Firestore, Firebase , Bluetooth Low Energy, Web Applications, CICD, REST APIs, User Experience (UX), Self-employment, Freelancing, Front-End Development, Flutter , Google Maps API, State Management, GitHub, Bitbucket, Android SDK, Firebase, Postman API, iOS Development, Android Development, Flutter, Data Structures, Object-Oriented Programming (OOP), Integration, Mobile Application Development, English, Hindi, Java, Android Studio, Communication",Bachelor of Technology - BTech,"Global Institute of Technology,Jaipur",,Gurgaon,Haryana,India,mobiledevFinal
