current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Data Analyst (BI & Tableau Developer),Penguin International,2.8,"Power app, Microsoft Power Automate, Artificial Intelligence (AI), Product Analysis, Oral Communication, DAX, Microsoft Power BI, Web Scraping, Salesforce.com Development, Fraud Detection, Google Analytics, Data Cleaning, Google Sheets, Big Data, Statistics, SQL, Business Insights, Interpersonal Communication, Data Mining, Business Intelligence (BI), Data Profiling, Data Architecture, DFD, Data Quality, Flow Diagrams, Reporting Tool, Data Validation, Datasets, Databases, Query Writing, Data Interpretation, Visualization, Organization Skills, Interpersonal Skills, Data Science, Data Analytics, Communication, Dashboard, Analytics, Data Visualization, Power bi, Tableau, Analytical Skills, Data Analysis, Python (Programming Language), MySQL, Microsoft Office, Microsoft Excel, Jupeter, Sublime Text, Kali Linux, Engineering, Design, Leadership, Marketing, Machine Learning, Problem Solving, Sales",Bachelor of Technology - BTech,Dr. A.P.J. Abdul Kalam Technical University,"Microsoft Certified: Power BI Data Analyst Associate, data analysis with python, Fundamentals of digital marketing, Machine Learning with python, curriculum of core & advanced python, python skill certificate, introduction to industry 4.0 and industrial internet of things, Enhancing Soft Skill and Personality ",Gurgaon,Haryana,India,businees_intelligence_developerss
Business Intelligence Developer,Procorp Systems,4.3,"Microsoft Office, MySQL, Microsoft SQL Server, Extract, Transform, Load (ETL), SQL Server Management Studio, Domo, HTML, Cascading Style Sheets (CSS), Java, Conversational AI Chatbot, SQL Developer, DOMO Developer , SQL, Data Analysis, Microsoft Power Platform, Microsoft Power BI",Bachelor of Technology - BTech,Kakinada Institute of Engineering and Technology,"Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power BI, SQL for Data Analysis",Hyderābād,Telangana,India,businees_intelligence_developerss
Engineer - II Business intelligence ,fifthnote-An Ensemble Health Partners Company,11.8,"Business Analysis, Architecture, Enterprise Architecture, Analytics, data visualisation, Data Analysis, Market Research, Data Mining, Research, Business Development, Statistics, Microsoft Excel, SAP Materials Management (SAP MM), Microsoft Office, R, advance excel, Tableau, MMR, Secondary Research, Industry Research, Company Profiling, Business Information, Data Extraction, buisness analysis, Microsoft Power BI",certification,Great Lakes Institute of Management Gurgaon,"Tableau Analyst, Buisness analytics certification, Microsoft certified Azure Enterprise Data Analyst Associate ",Noida,Uttar Pradesh,India,businees_intelligence_developerss
Business Intelligence Developer,Covantech Pvt Ltd,8.5,"SSIS, Oracle Database, Microsoft Excel, SAP Bods, Natural Gas, Computer Science, Analytics, SAP HANA, SAP Data Services, Data Reporting, Renewable Energy, DAX, Agile Environment, Reporting Metrics, Snowflake, Business Intelligence Tools, Client Fulfillment, KPI Dashboards, Oracle Reports, Dashboards, Project Progress Tracking, Data Ingestion, ETL Tools, Real-time Data, BODS, Data Entry, Data Import/export, Reporting & Analysis, Windows DevOps, Petroleum Refining, SQL Tools, Data Migration, Microsoft Power Apps, Gasoline, SQL Server Reporting Services (SSRS), Crystal Reports, User Stories, Dashboard, Power bi, Microsoft Power BI, Java, SQL, HTML, Cascading Style Sheets (CSS)",Msc,Rayalaseema university,,,Andhra Pradesh,India,businees_intelligence_developerss
Freelance Power BI Developer /Alteryx,Confidential,11.6,"Problem Solving, Data Preparation, Extract, Transform, Load (ETL), Alteryx, SQL Server Integration Services (SSIS), MySQL, Microsoft SQL Server, SQL, Alteryx BI + Visualization Solutions, 3D Studio Max, Photoshop, Photography, Wordpress, Video Editing, HTML, HTML 5, SEO, SMO, Bootstrap, Multimedia, Editing, Illustration, Python (Programming Language), Analytical Skills, Microsoft Power BI, DAX, Data Analysis, Tableau, Pivot Tables, Microsoft Excel, Microsoft Power Query",Bachelor's degree,Wiztoonz College Of Multimedia,"Alteryx Designer Core, Building Generative AI Applications Using Amazon Bedrock, Foundations of Prompt Engineering, DAX , SQL , SQL (Advanced) Certificate, SQL (Intermediate) Certificate, Basics of Exploratory Data Analysis, Data Visualization using PowerBI, Data Science with Python, Data Science Foundations ,  Introduction to Data Science ",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer,Kantar,8.8,"Microsoft SQL Server, Requirements Gathering, Software as a Service (SaaS), Data Visualization, Query Writing, Microsoft Power Query, Azure SQL, Visualization, Relational Databases, Excel Pivot, SQL Server Reporting Services (SSRS), Azure Infrastructure as a Service (IaaS), Agile Methodologies, SQL Server Integration Services (SSIS), Web Applications, ETL Testing, Knowledge-based Systems, Azure Data Lake, Database Servers, Data Modeling, Oracle SQL Developer, Data Analysis, Excel Formulas, Reporting Tool, Microsoft Office, MySQL, Extract, Transform, Load (ETL), SQL Database Administration, Microsoft Power BI, Adobe Photoshop, HTML, Cascading Style Sheets (CSS), Power BI, SQL, SSRS, DAX, Advanced Excel, Power Bi, SQL, SSRS, DAX, Microsoft Excel",Bachelor's Degree,SV University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Analyst,Voi Jeans India,5.0,"Microsoft Business Intelligence (MSBI), SQL Server Reporting Services (SSRS), Business Intelligence Projects, Data Warehousing, Microsoft Power BI, SQL, Microsoft Excel, Relational Databases, Business Intelligence (BI), Data Visualization",Bachelor of Business Administration - BBA,Ramaiah Institute of Management Studies,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Bi Developer,Sapiens,6.7,"Data Migration, Microsoft Excel, Data Management, Communication, Requirements Gathering, Requirements Analysis, Data Visualization, Data Analytics, Analytical Skills, Problem Solving, Extract, Transform, Load (ETL), Databases, Data Warehousing, Data Modeling, Business Requirements, ADM, Data Analysis, Data analyst , Project Management, Java, Python (Programming Language), Database Management System (DBMS), Microsoft Azure, SQL, Microsoft Power BI, SQL Server Integration Services (SSIS)",Bachelor of Technology - BTech,Siksha 'O'​ Anusandhan University,"ADM Developer Course, ADM Foundations, Stewardship Tier Foundations, ADM Essentials, Stewardship Tier Essentials, Google Data Analytics Specialization, Microsoft Certified: Power BI Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer ,UST,11.4,"Azure Databricks, Agile & Waterfall Methodologies, Microsoft Power BI, Hadoop, PySpark, SQL, Microsoft Office, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Python, MySQL, PL/SQL, Unix, C, hdfs, HTML5, Public Speaking, Teamwork, Hive, Apache Spark, MapReduce, Cloudera Impala, RDBMS, Apache Pig, Oozie, Proteus, Sqoop, Flume, HBase, impal, hue, Data Engineering, Data Analysis, Analytical Skills, Business Analysis, Requirements Analysis, Agile Methodologies, Customer Communication",Bachelor of Technology - BTech,St. Joseph's College Of Engineering,"Communicating Values, Microsoft Power BI Desktop for Business Intelligence, Microsoft Certified: Power BI Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Technology Lead,Infosys,18.6,"Webi, Business Objects, Web Intelligence, Teradata, Business Objects Data Integrator, Data Warehousing, ETL, Data Modeling, Oracle, Dashboard, Crystal Reports, Toad, Informatica, Business Intelligence, PL/SQL, Business Intelligence Tools, SQL, Cognos, OLAP, SAP BI, Data Warehouse Architecture, Data Integration, Microstrategy, Dimensional Modeling, SSRS, SSIS, Data Migration, Erwin, Master Data Management, OBIEE, Tableau, Analysis Services, SAP BW, Microsoft SQL Server, Database Design, DB2, Performance Tuning, Relational Databases, Databases, Reporting & Analysis, Extract, Transform, Load (ETL), SAP BusinessObjects",Masters in CS,University of Northern Virginia - Annandale,,Hyderābād,Telangana,India,businees_intelligence_developerss
Business Intelligence Developer | Data Analyst,Proaxive Consultants Pvt Ltd,9.3,"C, C++, Microsoft Office, Photoshop, Android, SQL, Customer Service, Analytical Skills, Product Management, Entrepreneurship, Business Strategy, Business Development, Marketing Strategy, Social Media Marketing, User Experience Design (UED), User Experience (UX), UX Research, Collaborative Problem Solving, Team Leadership, Cross-functional Team Leadership, Continuous Improvement, Agile Project Management, Kanban, Process Improvement, Lean Six Sigma, A/B Testing, Problem Solving, Software Product Management, Usability Testing, Strategy, Technical Project Leadership, Android Root",II PUC,Vijaya Pre University College Jayanagar,"Diploma in Nutrition, Diploma in Java Technologies, Linux Power User, Object Oriented Programming Using C++, Programming in C",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Consultant,Fractal,10.8,"Tableau, Data Analysis, SQL, JavaScript, jQuery, HTML, CSS, MySQL, C, C++, Microsoft Excel, Microsoft Office, Microsoft Word, PowerPoint, Windows, Photoshop, Customer Service, Teamwork, Team Management, Leadership, Management, Public Speaking, Team Leadership, English",Computer Science,"Global Institute of Technology,Jaipur","AMCAT Certified Customer Service Specialist, AMCAT Certified Data Processing Specialist, AMCAT Certified Data Processing Specialist, AMCAT Certified Data Processing Specialist, AMCAT Certified Telesales Professional, AMCAT Certified Telesales Professional",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power Bi Developer,Cognitive Stars,2.8,"IT Business Analysis, Layout Design, Report Building, Advance excel, Microsoft Power BI service, Operations Management, MySQL, Business Analysis, Presentation Skills, Data Cleaning, Statistical Data Analysis, Data Modeling, Data Visualization, Microsoft Excel, SQL, Microsoft Power BI, Analytics, Data Analysis, HTML, Tableau",Bachelor's degree - BSc,University Maharaja college,,Jaipur,Rajasthan,India,businees_intelligence_developerss
Business Intelligence Developer,Integrative Systems,8.7,"Microsoft Power Query, PowerView, DAX, Microsoft SQL Server, Microsoft Power BI",Bachelor of Technology - BTech,JNTUH College of Engineering Hyderabad,,Hyderābād,Telangana,India,businees_intelligence_developerss
Financial analyst -Power bi deveolper,Click DM services,9.8,"Microsoft Power BI, Business Analysis, Microsoft Excel, Microsoft SQL Server, Power bi, Power bi deveolper",MBA,Dayananda Sagar Business School,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Forage,0.2,"Power bi, Data Analysis, Data Entry, Extract, Transform, Load (ETL), Data Modeling, Data Analytics, DAX, Business Intelligence (BI), Microsoft Power Query, Web Development, Data Visualization, Problem Solving, Critical Thinking, Analytical Skills, Microsoft PowerPoint, Microsoft Excel, Microsoft Word, Jira, Microsoft Power BI, SQL, Kali Linux, Communication, Python (Programming Language), Microsoft Office, Time Management",Bachelor of Technology - B.Tech.,CMR University,PwC Switzerland - Power BI Job Simulation,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Data Analyst,Clickflow,5.0,"Azure Databricks, DAX, Project Management, SQL Server Reporting Services (SSRS), Qlik Sense, Qlik, Microsoft SQL Server, SQL Server Analysis Services (SSAS), Time Management, Leadership, SQL Server Integration Services (SSIS), SQL, Microsoft Azure, Microsoft Power BI, CppUnit, Java, HTML5, Cascading Style Sheets (CSS), Python (Programming Language), Communication, Digital Marketing, C, PHP",Master of Computer Applications - MCA,"K.K.Wagh Education Societys College of Engineering, Hirabai Haribai Vidyanagari, Panchavati, Nashik 422003","Microsoft Certified: Data Analyst Associate, Microsoft fabric",,,India,businees_intelligence_developerss
Power BI Developer,AAM - American Axle & Manufacturing,10.1,"Power BI Dashboards, Data Modeling, HTML, HTML Emails, Linux , SQL, Data Analytics, Microsoft Business Intelligence (MSBI), Oracle SQL Developer, DAX, Microsoft Power Query, Data Analysis, Microsoft Power BI",Bachelor's degree,Savitribai Phule Pune University,,Pune,Maharashtra,India,businees_intelligence_developerss
Power BI Architect,Accenture,8.4,"AutoCAD, AutoCAD Electrical, PLC Programming, Maintenance Management, Installation Design, Electrical Panel Design, Microsoft Power BI, Microsoft PowerPoint, SharePoint, Project Management, Project Planning, Project Coordination, Tableau Online, Tableau Prep Builder, DBeaver, Microsoft SQL Server, Oracle Database, SQL Server Management Studio, SQL Server Integration Services (SSIS), Prompt Engineering, ChatGPT Prompt Engineering, Tableau Desktop, Statistics, Predictive Analytics, Thinking Skills, Problem Solving, Analytical Solutions, Machine Learning Algorithms, Analytical Techniques, Statistical Analysis, Client Services, Professional Skills, Analytics, Statistical Modeling, Predictive Modeling, Communication, Analytical Skills, Presentations, Business Requirements, Performance Reporting, Data Presentation, Exploratory Data Analysis, pandas, Marketing Analytics, Growth Analytics, Machine Learning, Artificial Intelligence (AI), Electrical Engineering, Automation, Microsoft Office, Microsoft Excel, SQL, MS Access, Tableau, Python (Programming Language), R, Database Management Systems, Statistical Data Analysis, Data Analysis, Data Modeling, Data Analytics, Data Visualization, Data Science, Market Mix Modelling","Data Science with Machine learning,Artificial Intelligence & Deep learning certification Course",Ivy Professional School,"Cloud Computing and MLOps: Introduction to MLOps, DevOps Platforms and Operations: AIOps & MLOps Basics, Getting Started with MLOps, MLOps with MLflow: Getting Started, Tableau Intermediate, ChatGPT Prompt Engineering Examples & Use Cases, Tableau Desktop Specialist, Raw Data to Insights: Data Ingestion & Statistical Analysis, Machine Learning for Leaders | Machine Learning Online Course | AWS Training & Certification, Effectively Dealing with Imbalance Classes, University Admission Prediction Using Multiple Linear Regression, Logistic Regression 101: US Household Income Classification, IBM Certified Statistics 101, Data Science With Machine Learning,Artificial Intelligence & Deep Learning Certification Course, A  Certificate on Vocational Trainning, Modern Trends in Measuring Techniques, Workshop On Stock Market",Bengaluru,Karnataka,India,businees_intelligence_developerss
BI Developer III,Modivcare,5.8,"SAP BusinessObjects, Amazon Redshift, Business Intelligence (BI), Microsoft Business Intelligence (MSBI), Looker, Exploratory Data Analysis, Data Analysis, Pandas, Python (Programming Language), DAX, Tableau, SQL Server Management Studio, Analytical Skills, Reporting & Analysis, pyramid Analytics, SQL, Microsoft Excel, Microsoft Power BI",Bachelor of Technology - BTech,Sidhartha Institute of science and Technology ,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Tableau Developer ,RevCare Analytics,5.8,"Tableau Online, Tableau , Microsoft SQL Server, Data Analysis, Tableau server, Skill Development, Data Science, Data Visualization, Data Analytics, Google Cloud Platform (GCP), Business Intelligence (BI), Looker (Software), Microsoft Excel, SQL, Tableau",Master of Business Administration - MBA,Osmania University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Associate,PwC,5.1,"SQL Server Analysis Services (SSAS), SQL Server Integration Services (SSIS), Business Analytics, Key Performance Indicators, Data Visualization, Communication, Microsoft Power BI, Microsoft Power Apps, DAX, Jira, Amazon S3, Amazon Redshift, SQL, Java, Networking",Bachelor of Technology - BTech,Sri Krishna College of Engineering and Technology,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Flipkart,2.8,"Microsoft Business Intelligence (MSBI), SQL, Microsoft Azure",Bachelor of Technology - BTech,Jawaharlal Nehru Technological University Hyderabad (JNTUH),,Hyderābād,Telangana,India,businees_intelligence_developerss
Tableau Developer,Infobahn Softworld Inc,6.9,"power BI, Tableau, Microsoft SQL Server, Microsoft Excel, Microsoft Power BI",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer,Tata Consultancy Services,4.8,"Business Analysis, Data Analysis, Reporting & Analysis, Microsoft Business Intelligence (MSBI), Process Automation, Root Cause, Report Development, Troubleshooting, Root Cause Analysis, Analytical Skills, Communication, Warehouse Operations, Technical Design, Microsoft Power Apps, Power BI , SQL, Google Cloud Platform (GCP), Microsoft SQL Server, Data Analytics, Data Management, Dashboards",,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power  BI developer at HCL Technologies,HCL Technologies,2.5,"Microsoft Power BI, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Microsoft SQL Server, SQL, Transact-SQL (T-SQL)",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer ,Tata Consultancy Services,20.3,"Microsoft Power Query, Dashboards, Business Intelligence (BI), Data Analytics, Data Modeling, Microsoft Power BI, Unit Testing, Oracle Database, Oracle sql, Application Support, DAX, Financial Analysis, Costing, Financial Markets, Fixed Assets, Accounts Receivable (AR), Accounts Payable (AP), Problem Solving, Time Management, SQL, Process Analysis, Accounting, Business Analysis, Financial Accounting, English, Communication, Finance",Bachelor of Commerce - BCom,University of Calcutta,,Hyderābād,Telangana,India,businees_intelligence_developerss
Business Intelligence Consultant,Ernst & Young Global Consulting Services,9.6,"OBIEE, Microsoft Power BI, Business Intelligence (BI), Oracle, SQL Server, CATIA, Robotics, Industrial Robots, Computer Numerical Control (CNC), AutoCAD, Microsoft Office, Robotic Welding, Mobile Robotics, CNC Manufacturing, CNC Operation, Robot Control",B.tech,JNTU Anantapur,,,Andhra Pradesh,India,businees_intelligence_developerss
Tableau  developer,Tata Consultancy Services,3.8,"Amazon Redshift, Tableau server, Tableau, SQL, Microsoft SQL Server, MySQL",Aditya college of engineering madanapalle ,Hope municipal high school ,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Analyst,Crum & Forster Services India Private Limited,2.2,"Microsoft Excel, SQL Server Management Studio, Pivot Tables, Snowflake, Data Analysis, Business, Data Visualization, Business Intelligence (BI), Data Mining, Analytics, Data Analytics, Dashboards, Tableau, SQL",B. tech,JNTU Anantapur,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Wipro,,"Business Intelligence Projects, Business Intelligence Tools, Tableau, Tableau Online, Business Intelligence (BI)",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,8.8,"Reporting & Analysis, Data Analysis, Microsoft Power BI, SQL Server Reporting Services (SSRS), Business Intelligence Projects, Business Intelligence Tools, Microsoft Power Automate, Account Reconciliation, Cash Collection",Bachelor of Commerce - BCom,Kristu Jayanti University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence and Data Science,HP,20.8,"VBA Developer, Process Improvement, Business Analysis, Microsoft Excel, MS Access, Business Intelligence, Data Analysis, Project Management, QlikView Development, Team Leadership, Microsoft Office, Project Planning, Financial Reporting, Visio, Access, Management, Training, Business Process Improvement, Data Visualization, Tableau, Marketing, Marketing Strategy, Web Analytics, Google Tag Manager, Online Marketing, Google Analytics, Microsoft Access, HubSpot Marketing Hub, Trello, Teamwork, Collaboration Tools, Visual Basic for Applications (VBA), Microsoft Dynamics 365, Excel Solver, Decision Analysis",B Com,Bangalore University,"Dataiku Core Designer, Learning Microsoft Dynamics 365: The Basics, Microsoft Excel: Using Solver for Decision Analysis, Trello Essential Training, Learning Google Tag Manager, Marketing Foundations, Tableau 10: Mastering Calculations, Tableau Essential Training, Data Science",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power bi developer ,Tiger Analytics,1.0,"Business Analysis, Microsoft SQL Server, Microsoft Excel, Business Intelligence (BI), Analytical Skills, PowerPivot, Data Mapping, Data Migration, Migration Projects, Data Analysis, DAX, SQL, Oracle Database, Microsoft Azure, Microsoft Power BI",,,,Chennai,Tamil Nadu,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,10.2,"Teamwork, Customer Satisfaction, Problem Solving, Data Collection, Data Quality, Resolving Issues, Data Transformation, Data Cleaning, Data Wrangling, Case Studies, POWER BI, DAX, Communication, Interpersonal Skills, Datasets, Analytical Skills, SharePoint, Extract, Transform, Load (ETL), Optimization, Data Modeling, Performance Tuning, Skill Development, User Training, Qlik Sense, Molecular Biology, Biotechnology, Life Sciences, Bioinformatics, Data Analysis, Pharmaceutical Industry, Statistics, Microsoft Office, Microsoft Excel, Microsoft PowerPoint, Matlab, Python (Programming Language), Management, Computational Biology, Artificial Intelligence (AI), Predictive Modeling, Data Science, Machine Learning, Career Management, Performance Dashboards, Data Visualization, Microsoft Power BI, Data-driven Decision Making, Relational Databases, SQL, Creative Ideation, Creative Problem Solving",M. Sc,Institute of Bioinformatics and Applied Biotechnology (IBAB),"GaPac - Python for Beginners, Pythonic Programming, AWS S3 Basics, GenAI Basics - How LLMs Work, Data Modeling with Power BI: Advanced DAX Calculations	, Data Modeling in Power BI, Data Transformation in Power BI, Case Study: Analyzing Customer Churn in Power BI, Data Preparation in Power BI, Data Visualization in Power BI, Intermediate Python, Introduction to DAX in Power BI, Introduction to Power BI, Introduction to Python, Intermediate SQL Queries, Introduction to SQL, SQL for Joining Data, Fractal-Qliksense, Self-Compassion: The Proven Power of Being Kind to Yourself (Blinkist Summary), Creativity at Work: A Short Course from Seth Godin, Ask Questions to Make Data-Driven Decisions, Foundations: Data, Data, Everywhere, How to Use Data Visualization to Make Better Decisions—Faster, Introduction to Relational Database and SQL, Learning SQL Programming, Machine Learning and AI Foundations: Value Estimations, Mastering SQL Joins, Power BI: Dashboards for Beginners, Getting started with Decision Trees, Mistakes to Avoid in Machine Learning, The Non-Technical Skills of Effective Data Scientists, A Day In The Life of a Data Scientist, Machine Learning and AI Foundations: Predictive Modeling Strategy at Scale, Cervical Cancer Risk Prediction Using Machine Learning, Get Familiar with ML basics in a Kaggle Competition, Python for Data Analysis: Pandas & NumPy, SQL for Data Science, Using Python to Access Web Data, XG-Boost 101: Used Cars Price Prediction, Basic Statistics in Python (ANOVA), Basic Statistics in Python (Correlations and T-tests), COVID19 Data Analysis Using Python, Pandas Python Library for Beginners in Data Science, Personal Desktop Notifier in Python: Covid-19 notifications, Predict electricity consumption in Python using Scikit-Learn, Python Data Structures, Visualizing Citibike Trips with Tableau, Mathematics for Machine Learning: Linear Algebra, Python for Everybody, StartUp India Learning Program",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Manager,Amazon,10.6,"Data Manipulation, Computer Science, Business Intelligence (BI), Amazon QuickSight, Amazon S3, Microsoft Azure, Tableau, Amazon Web Services (AWS), Python (Programming Language), Amazon Redshift, Microsoft SQL Server, SQL Server Integration Services (SSIS), SQL Server Analysis Services (SSAS), Object-Oriented Programming (OOP), Business Intelligence, Data Warehousing, SQL, Microsoft Excel, ASP.NET, C++, C, C#, JavaScript, HTML, Cascading Style Sheets (CSS), PHP, Databases, Microsoft Office, Java, Hadoop, SQL Server Reporting Services (SSRS), MSBI, Qlik Sense, Big Data Analytics, DBMS, MDS, Data Analytics, Extract, Transform, Load (ETL), Microsoft Power BI, Transact-SQL (T-SQL), C (Programming Language)",Bachelor of Engineering (B.E.),"University Institute of Technology, RGPV","AWS Certified Cloud Practitioner, Microsoft Certified: Azure Fundamentals, Microsoft Certified: Data Analyst Associate, MCSE: Data Management and Analytics — Certified 2020, Exam 761: Querying Data with Transact-SQL, Exam 762: Developing SQL Databases, MCSA: SQL 2016 Database Development - Certified 2020, Microsoft Power BI - Up & Running With Power BI Desktop , Exam 463: Implementing a Data Warehouse with Microsoft SQL Server 2012/2014, Power BI A-Z: Hands on Power BI training for Data Science, Intro to Python for Data Science Course, Intro to SQL for Data Science Course",Bengaluru,Karnataka,India,businees_intelligence_developerss
Technical Architect,HCLTech,17.6,"People Management, Supply Chain Management, Data Build Tool (DBT), Analytical Skills, SnapLogic iPaaS, Snowflake Cloud, GTM Strategy, Extract, Transform, Load (ETL), Microsoft Business Intelligence (MSBI), SnapLogic, snow sql, Snowflake, Tableau, Reporting & Analysis, Microsoft Azure, Microsoft Power BI, SQL Server Integration Services (SSIS), Transact-SQL (T-SQL), Data Analysis, Data Warehousing, Microsoft SQL Server, Python (Programming Language), SQL Server Reporting Services (SSRS), Microsoft BI Suite, Stored Procedures, Data Migration, Data Modeling, Azure Data Factory",Engineer’s Degree,Bipin Chandra Tripathi Kumaon Engineering College,"MCSA: SQL Server 2012/2014 - Certified 2016, Pure Storage Yellow Belt, Alteryx Designer Core Certified, Microsoft Certified: Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Infosys,,"Business Intelligence (BI), Qlik Sense, QlikSense, QlikView",Bachelor of Commerce - BCom,zph school ,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Wipro,,"Business Intelligence (BI), Business Intelligence Projects, Microsoft Power BI, Tableau",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Software Engineer,Carelon Global Solutions,7.9,"Performance Tuning, Business Requirements, Report Development, Data Visualization, Dashboards, Snowflake, Business Intelligence (BI), Data Warehousing, Tableau, Microsoft Power BI, SQL, Microsoft SQL Server, SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS), SQL Server Analysis Services (SSAS), Microsoft Excel, Robotic Process Automation (RPA), Manual Testing, Data Analysis, SAP HANA, IBM Db2, Azure Databricks",HSC,"BNS Sector-8, Bhilai","Learn SSRS SQL Reporting & Business Intelligence Essentials, Python PCEP : Become Certified Entry-Level Python Programmer, Tableau 10 A-Z : Hands-On Tableau Training For Data Science, Data Science Certification, PG - Diploma in System Sofware Development",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Data Engineer,PlanSource,10.5,"Continuous Integration and Continuous Delivery (CI/CD), Gitlab, Visual Studio, Airflow, Python (Programming Language), Process Improvement, Business Analytics, Snowflake, Fivetran ETL Tool, DAX, Data Visualization, Data Analysis, Ab Initio, Extract, Transform, Load (ETL), Microsoft Power BI, Business Intelligence (BI), Data Analytics, Data Warehousing, Data Integration, Data Modeling, Unix, SQL",Bachelor of Engineering - BE,"Bapuji Institute of Engineering & Technology, DAVANAGERE",Microsoft Certified: Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Business Intelligence Analyst,Gallagher,4.2,"Business Analysis, Data Analysis, Data Loading, Machine Learning, Logistic Regression, Statistical Data Analysis, Data Science, SQL, C++, Microsoft Excel, Microsoft Power BI, Azure Data Lake, Python (Programming Language), Azure synapse analytics, DAX, Microsoft Power Apps, Environmental, Social, and Governance (ESG), Project Plans, C (Programming Language), Engineering",Bachelor of Engineering - BE,Atria Institute of Technology,"Microsoft Certified: Fabric Analytics Engineer Associate, Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Azure Data Engineer Associate, Microsoft Certified: Power BI Data Analyst Associate,  Python Data Structures, AI For Everyone,  Programming for Everybody (Getting Started with  Python)",Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Analyst | Power BI developer,Wipro,4.1,"Interpersonal Skills, Query Writing, SQL, Microsoft Office, Microsoft Excel, Tableau, Python (Programming Language), SQL Server Reporting Services (SSRS), SAP HANA, SAP Analytics Cloud, ETL Tools, Data Warehousing, Data Lakes, Dashboards, Data Visualization, DAX, adhoc, Model Driven Development, OAuth, Microsoft Dynamics CRM, Microsoft Power Automate, Business Model Canvas, Amazon Web Services (AWS), Oracle Database, Powerbi , DevOps",Bachelor of Technology - BTech,"Siddharth Institute of Engineering & Technology, Puttur",,Bengaluru,Karnataka,India,businees_intelligence_developerss
System Engineer- Power BI Developer,Tata Consultancy Services,7.5,"Dashboard Building, Microsoft Power Automate, Reporting & Analysis, Oral Communication, Manufacturing Process Improvement, Statistics, Data Visualization, Dashboards, Analytics, Wireframing, Product Service, Product Road Mapping, Product Management, Customer Research, Stakeholder Management, Critical Thinking, Presentations, Project Management, Interviewing, Business Requirements, Enterprise Solution Design, Computer Science, Communication, Problem Solving, Documentation, Business Process, Analytical Skills, Data Modeling, SQL, Microsoft Excel, Data Analysis, Business Intelligence (BI), IT Business Analysis, DAX, AngularJS, Cascading Style Sheets (CSS), HTML5, Angular, Extract, Transform, Load (ETL), Business Analysis, Agile Project Management, Agile Methodologies, Requirements Gathering, Requirements Analysis, Microsoft Power BI, c, C++, Android Development, Object-Oriented Programming (OOP), Data Structures, Algorithms, Firebase, Software Development",Master of Computer Applications,Indira Gandhi Delhi Technical University for Women,"Microsoft Certified: Power BI Data Analyst Associate, Microsoft Power BI, Business Analysis Foundations, Microsoft Certified: Security, Compliance, and Identity Fundamentals, Microsoft Certified: Azure Fundamentals, UI/UX, Microsoft Certified: Power Platform Fundamentals, Android Application Development",Delhi,Delhi,India,businees_intelligence_developerss
